# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	MORPHEMES	COMPOUNDS	COGIDS	AUTOID	STRICTID	LOOSEID	CHARACTERS_IS	CHARACTERS	LEXEME_NOTE	CONCEPT_CHINESE	STRUCTURE	NOTE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES
1616	Changsha	small	ɕ j au ⁴¹	small/小	A	49	800	630	346	小	小		小	i m n t		3 6 7 8	ACXT	SJA3	2	2.S.C 2.J.C 2.A.V 2.3.T	1.6 1.2 3.0 1.0	ɕjau⁴¹	0
1618	Loudi	small	ɕ j ɤ ⁴²	small/小	A	49	800	630	346	小	小		小	i m n t		3 6 7 8	ACXT	SJE3	10	10.S.C 10.J.C 10.E.V 10.3.T	1.6 1.2 3.0 1.0	ɕjɤ⁴²	1
1619	Nanchang	small	ɕ j ɛu ²¹³	small/小	A	49	800	630	346	小	小		小	i m n t		3 6 7 8	ACXT	SJE6	12	12.S.C 12.J.C 12.E.V 12.6.T	1.6 1.2 3.0 1.0	ɕjɛu²¹³	0
1620	Meixian	small	s e ⁵³	small/細	A	348	801	631	348	細	細		小	i n t		3 7 8	AXT	SE3	11	11.S.C 11.E.V 11.3.T	1.6 3.0 1.0	se⁵³	0
1621	Guilin	small	ɕ i ²⁴	small/細	A	348	801	631	348	細	細		小	i n t		3 7 8	AXT	SI2	6	6.S.C 6.I.V 6.2.T	1.6 3.0 1.0	ɕi²⁴	0
1622	Guangzhou	small	s j u ³⁵	small/小	A	49	800	630	346	小	小		小	i m n t		3 6 7 8	ACXT	SJY2	5	5.S.C 5.J.C 5.Y.V 5.2.T	1.6 1.2 3.0 1.0	sju³⁵	1
1623	Fuzhou	small	n ɔu ŋ ²⁴²	small/嫩	A	349	802	632	347	嫩	嫩		小	i n c t		4 7 4 8	AXLT	NUN6	4	4.N.C 4.U.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	nɔuŋ²⁴²	0
1624	Fuzhou	small	s ɑ ²¹²	small/細	A	348	801	631	348	細	細		小	i n t		3 7 8	AXT	SA6	4	4.S.C 4.A.V 4.6.T	1.6 3.0 1.0	sɑ²¹²	0
1625	Xiamen	small	s w e ²¹	small/小	A	49	800	630	346	小	小		小	i m n t		3 6 7 8	ACXT	SWE3	19	19.S.C 19.W.C 19.E.V 19.3.T	1.6 1.2 3.0 1.0	swe²¹	0
#
1441	Beijing	smell	w ə n ³⁵	smell/聞	V	310	803	633	349	聞	聞		聞	i n c t		6 7 4 8	AXLT	WEN2	1	1.W.C 1.E.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	wən³⁵	0
1442	Ha_erbin	smell	w ə n ²⁴	smell/聞	V	310	803	633	349	聞	聞		聞	i n c t		6 7 4 8	AXLT	WEN2	7	7.W.C 7.E.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0	wən²⁴	0
1443	Jinan	smell	v ẽ ⁵³	smell/聞	V	310	803	633	349	聞	聞		聞	i n t		3 7 8	AXT	BE3	8	8.B.C 8.E.V 8.3.T	1.6 3.0 1.0	vẽ⁵³	0
1444	Rongcheng	smell	w ə n ⁵²	smell/聞	V	310	803	633	349	聞	聞		聞	i n c t		6 7 4 8	AXLT	WEN3	14	14.W.C 14.E.V 14.N.c 14.3.T	1.6 3.0 1.1 1.0	wən⁵²	0
1445	Taiyuan	smell	v ə ŋ ²¹	smell/聞	V	310	803	633	349	聞	聞		聞	i n c t		3 7 4 8	AXLT	BEN3	16	16.B.C 16.E.V 16.N.c 16.3.T	1.6 3.0 1.1 1.0	vəŋ²¹	0
1446	Xi_an	smell	v ẽ ²⁴	smell/聞	V	310	803	633	349	聞	聞		聞	i n t		3 7 8	AXT	BE2	18	18.B.C 18.E.V 18.2.T	1.6 3.0 1.0	vẽ²⁴	0
1447	Chengdu	smell	w ə n ²¹	smell/聞	V	310	803	633	349	聞	聞		聞	i n c t		6 7 4 8	AXLT	WEN3	3	3.W.C 3.E.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	wən²¹	0
1448	Nanjing	smell	w ə n ¹³	smell/聞	V	310	803	633	349	聞	聞		聞	i n c t		6 7 4 8	AXLT	WEN2	13	13.W.C 13.E.V 13.N.c 13.2.T	1.6 3.0 1.1 1.0	wən¹³	0
1449	Jixi	smell	pʰ ɑ̃ ³⁵	touch/碰	V	311	806	634	351	碰～	碰		聞	i n t		1 7 8	AXT	PA2	9	9.P.C 9.A.V 9.2.T	1.6 3.0 1.0	pʰɑ̃³⁵	0
1451	Wenzhou	smell	h o ŋ ⁵¹	smell/嗅	V	312	805	635	352	嗅<!sic!	嗅	!sic!	聞	i n c t		3 7 4 8	AXLT	HUN3	17	17.H.C 17.U.V 17.N.c 17.3.T	1.6 3.0 1.1 1.0	hoŋ⁵¹	0
1453	Loudi	smell	ɕ j ɤ ŋ ³⁵	smell/嗅	V	312	805	635	352	嗅	嗅		聞	i m n c t		3 6 7 4 8	ACXLT	SJEN2	10	10.S.C 10.J.C 10.E.V 10.N.c 10.2.T	1.6 1.2 3.0 1.1 1.0	ɕjɤŋ³⁵	0
1455	Nanchang	smell	ɕ j u ŋ ⁴⁵	smell/嗅	V	312	805	635	352	嗅	嗅		聞	i m n c t		3 6 7 4 8	ACXLT	SJYN2	12	12.S.C 12.J.C 12.Y.V 12.N.c 12.2.T	1.6 1.2 3.0 1.1 1.0	ɕjuŋ⁴⁵	0
1456	Meixian	smell	pʰ i ⁵³	nose/鼻	V	77	804	520	350	鼻	鼻		聞	i n t		1 7 8	AXT	PI3	11	11.P.C 11.I.V 11.3.T	1.6 3.0 1.0	pʰi⁵³	0
1459	Fuzhou	smell	p ɛi ²⁴²	nose/鼻	V	77	804	520	350	鼻	鼻		聞	i n t		1 7 8	AXT	PE6	4	4.P.C 4.E.V 4.6.T	1.6 3.0 1.0	pɛi²⁴²	0
1460	Xiamen	smell	pʰ i ²²	nose/鼻	V	77	804	520	350	鼻	鼻		聞	i n t		1 7 8	AXT	PI1	19	19.P.C 19.I.V 19.1.T	1.6 3.0 1.0	pʰi²²	0
#
1805	Beijing	smoke	j ɛ n ⁵⁵	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		6 7 4 8	AXLT	JEN5	1	1.J.C 1.E.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	jɛn⁵⁵	0
1806	Ha_erbin	smoke	j a n ⁴⁴	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		6 7 4 8	AXLT	JAN5	7	7.J.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	jan⁴⁴	0
1807	Jinan	smoke	j æ̃ ²¹⁴	smoke/煙	N	366	807	636	353	煙	煙		煙	i n t		6 7 8	AXT	JE6	8	8.J.C 8.E.V 8.6.T	1.6 3.0 1.0	jæ̃²¹⁴	0
1808	Rongcheng	smoke	j ɐ n ⁵²	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		6 7 4 8	AXLT	JEN3	14	14.J.C 14.E.V 14.N.c 14.3.T	1.6 3.0 1.1 1.0	jɐn⁵²	1
1809	Taiyuan	smoke	j e ²¹	smoke/煙	N	366	807	636	353	煙	煙		煙	i n t		6 7 8	AXT	JE3	16	16.J.C 16.E.V 16.3.T	1.6 3.0 1.0	je²¹	0
1810	Xi_an	smoke	j æ̃ ²¹	smoke/煙	N	366	807	636	353	煙	煙		煙	i n t		6 7 8	AXT	JE3	18	18.J.C 18.E.V 18.3.T	1.6 3.0 1.0	jæ̃²¹	0
1811	Chengdu	smoke	j ɛ n ⁴⁵ + j ə ⁵⁵	smoke/煙 _smoke:RED/smoke/煙	N N2	366 335	807	637	353	煙煙兒	煙 煙		煙	i n c t + i n t		6 7 4 8 9 6 7 8	AXLT_AXT	JEN2_JE5	3	3.J.C 3.E.V 3.N.c 3.2.T 3._._ 3.J.C 3.E.V 3.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	jɛn⁴⁵+jə⁵⁵	0
1812	Chengdu	smoke	j ɛ n ⁴⁵ + ts ɿ ⁵³	smoke/煙 _-child:SUF/子	N S	366 19	807	638	353	煙子	煙 子		煙	i n c t + i n t		6 7 4 8 9 2 7 8	AXLT_AXT	JEN2_CI3	3	3.J.C 3.E.V 3.N.c 3.2.T 3._._ 3.C.C 3.I.V 3.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	jɛn⁴⁵+tsɿ⁵³	0
1813	Nanjing	smoke	j e n ³¹	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		6 7 4 8	AXLT	JEN3	13	13.J.C 13.E.V 13.N.c 13.3.T	1.6 3.0 1.1 1.0	jen³¹	0
1814	Jixi	smoke	j ẽ ⁵⁵	smoke/煙	N	366	807	636	353	煙	煙		煙	i n t		6 7 8	AXT	JE5	9	9.J.C 9.E.V 9.5.T	1.6 3.0 1.0	jẽ⁵⁵	0
1815	Suzhou	smoke	j ɪ ⁴⁴	smoke/煙	N	366	807	636	353	煙	煙		煙	i n t		6 7 8	AXT	JI5	15	15.J.C 15.I.V 15.5.T	1.6 3.0 1.0	jɪ⁴⁴	0
1816	Wenzhou	smoke	i ⁴⁴	smoke/煙	N	366	807	636	353	煙	煙		煙	n t		7 8	XT	I5	17	17.I.V 17.5.T	3.0 1.0	i⁴⁴	0
1817	Changsha	smoke	j ẽ ³³	smoke/煙	N	366	807	636	353	煙	煙		煙	i n t		6 7 8	AXT	JE4	2	2.J.C 2.E.V 2.4.T	1.6 3.0 1.0	jẽ³³	0
1818	Loudi	smoke	n j æ ⁴⁴	smoke/煙	N	366	807	636	353	煙	煙		煙	i m n t		4 6 7 8	ACXT	NJE5	10	10.N.C 10.J.C 10.E.V 10.5.T	1.6 1.2 3.0 1.0	njæ⁴⁴	0
1819	Nanchang	smoke	j ɛ n ⁴²	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		6 7 4 8	AXLT	JEN3	12	12.J.C 12.E.V 12.N.c 12.3.T	1.6 3.0 1.1 1.0	jɛn⁴²	0
1820	Meixian	smoke	j a n ³³	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		6 7 4 8	AXLT	JAN4	11	11.J.C 11.A.V 11.N.c 11.4.T	1.6 3.0 1.1 1.0	jan³³	0
1821	Guilin	smoke	j ã ⁴²	smoke/煙	N	366	807	636	353	煙	煙		煙	i n  t		6 7 8	AXT	JA3	6	6.J.C 6.A.V 6.3.T	1.6 3.0 1.0	jã⁴²	0
1822	Guangzhou	smoke	i n ⁵⁵	smoke/煙	N	366	807	636	353	煙	煙		煙	n c t		7 4 8	XLT	IN5	5	5.I.V 5.N.c 5.5.T	3.0 1.1 1.0	in⁵⁵	0
1823	Fuzhou	smoke	h ou ŋ ⁵⁵	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		3 7 4 8	AXLT	HUN5	4	4.H.C 4.U.V 4.N.c 4.5.T	1.6 3.0 1.1 1.0	houŋ⁵⁵	0
1824	Xiamen	smoke	h u n ⁵⁵	smoke/煙	N	366	807	636	353	煙	煙		煙	i n c t		3 7 4 8	AXLT	HYN5	19	19.H.C 19.Y.V 19.N.c 19.5.T	1.6 3.0 1.1 1.0	hun⁵⁵	0
#
95	Beijing	smooth	pʰ i ŋ ³⁵	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	1	1.P.C 1.I.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	pʰiŋ³⁵	0
96	Ha_erbin	smooth	pʰ i ŋ ²⁴	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	7	7.P.C 7.I.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0	pʰiŋ²⁴	0
97	Jinan	smooth	pʰ i ŋ ⁵³	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN3	8	8.P.C 8.I.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	pʰiŋ⁵³	0
98	Rongcheng	smooth	pʰ i ŋ ³⁵	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	14	14.P.C 14.I.V 14.N.c 14.2.T	1.6 3.0 1.1 1.0	pʰiŋ³⁵	0
99	Taiyuan	smooth	pʰ i ŋ ²¹	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN3	16	16.P.C 16.I.V 16.N.c 16.3.T	1.6 3.0 1.1 1.0	pʰiŋ²¹	0
100	Xi_an	smooth	pʰ i ŋ ²⁴	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	18	18.P.C 18.I.V 18.N.c 18.2.T	1.6 3.0 1.1 1.0	pʰiŋ²⁴	0
101	Chengdu	smooth	pʰ i n ²¹	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN3	3	3.P.C 3.I.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	pʰin²¹	0
102	Nanjing	smooth	pʰ i n ¹³	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	13	13.P.C 13.I.V 13.N.c 13.2.T	1.6 3.0 1.1 1.0	pʰin¹³	0
103	Jixi	smooth	pʰ j ɑ̃ ⁴⁴	even/平	A	25	809	639	354	平	平		平	i m n t		1 6 7 8	ACXT	PJA5	9	9.P.C 9.J.C 9.A.V 9.5.T	1.6 1.2 3.0 1.0	pʰjɑ̃⁴⁴	0
104	Suzhou	smooth	b i n ¹³	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	15	15.P.C 15.I.V 15.N.c 15.2.T	1.6 3.0 1.1 1.0	bin¹³	0
105	Wenzhou	smooth	b e ŋ ³⁴¹	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PEN6	17	17.P.C 17.E.V 17.N.c 17.6.T	1.6 3.0 1.1 1.0	beŋ³⁴¹	0
106	Changsha	smooth	p i n ¹³	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	2	2.P.C 2.I.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	pin¹³	0
107	Loudi	smooth	pʰ j ɔ ¹³	even/平	A	25	809	639	354	平	平		平	i m n t		1 6 7 8	ACXT	PJU2	10	10.P.C 10.J.C 10.U.V 10.2.T	1.6 1.2 3.0 1.0	pʰjɔ¹³	0
108	Nanchang	smooth	pʰ i n ²⁴	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PIN2	12	12.P.C 12.I.V 12.N.c 12.2.T	1.6 3.0 1.1 1.0	pʰin²⁴	0
109	Meixian	smooth	pʰ j a ŋ ¹¹	even/平	A	25	809	639	354	平	平		平	i m n c t		1 6 7 4 8	ACXLT	PJAN1	11	11.P.C 11.J.C 11.A.V 11.N.c 11.1.T	1.6 1.2 3.0 1.1 1.0	pʰjaŋ¹¹	0
110	Guilin	smooth	p ei ²²	even/平	A	25	809	639	354	平	平		平	i n t		1 7 8	AXT	PE1	6	6.P.C 6.E.V 6.1.T	1.6 3.0 1.0	pei²²	0
111	Guangzhou	smooth	pʰ ɛ ŋ ²¹	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PEN3	5	5.P.C 5.E.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	pʰɛŋ²¹	0
112	Fuzhou	smooth	p a ŋ ⁵³	even/平	A	25	809	639	354	平	平		平	i n c t		1 7 4 8	AXLT	PAN3	4	4.P.C 4.A.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	paŋ⁵³	0
113	Xiamen	smooth	p j æ ²⁴	even/平	A	25	809	639	354	平	平		平	i m n t		1 6 7 8	ACXT	PJE2	19	19.P.C 19.J.C 19.E.V 19.2.T	1.6 1.2 3.0 1.0	pjæ²⁴	0
#
665	Beijing	snake	ʂ y ³⁵	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SY2	1	1.S.C 1.Y.V 1.2.T	1.6 3.0 1.0	ʂy³⁵	0
667	Ha_erbin	snake	ʈʂʰ a ŋ ²¹ + ʈʂʰ u ŋ ²¹	long/长 insect/虫	A N	149 150	811	641	356	长虫	长 虫		蛇	i n c t + i n c t		2 7 4 8 9 2 7 4 8	AXLT_AXLT	CAN3_CYN3	7	7.C.C 7.A.V 7.N.c 7.3.T 7._._ 7.C.C 7.Y.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	ʈʂʰaŋ²¹+ʈʂʰuŋ²¹	0
668	Jinan	snake	ʂ a ⁵³	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SA3	8	8.S.C 8.A.V 8.3.T	1.6 3.0 1.0	ʂa⁵³	0
669	Rongcheng	snake	ʈʂʰ a ŋ ³⁵ + ʈʂʰ o ŋ ⁰	long/长 insect/虫	A N	149 150	811	641	356	长虫	长 虫		蛇	i n c t + i n c t		2 7 4 8 9 2 7 4 8	AXLT_AXLT	CAN2_CUN6	14	14.C.C 14.A.V 14.N.c 14.2.T 14._._ 14.C.C 14.U.V 14.N.c 14.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	ʈʂʰaŋ³⁵+ʈʂʰoŋ⁰	0
670	Taiyuan	snake	s ɤ ²¹	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SE3	16	16.S.C 16.E.V 16.3.T	1.6 3.0 1.0	sɤ²¹	0
671	Xi_an	snake	ʈʂʰ ɑ ŋ ²⁴ + pfʰ ə ŋ ⁰	long/长 insect/虫	A N	149 150	811	641	356	长虫	长 虫		蛇	i n c t + i n c t		2 7 4 8 9 1 7 4 8	AXLT_AXLT	CAN2_PEN6	18	18.C.C 18.A.V 18.N.c 18.2.T 18._._ 18.P.C 18.E.V 18.N.c 18.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	ʈʂʰɑŋ²⁴+pfʰəŋ⁰	0
672	Chengdu	snake	s e ²¹	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SE3	3	3.S.C 3.E.V 3.3.T	1.6 3.0 1.0	se²¹	0
674	Nanjing	snake	ʂ ə ¹³	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SE2	13	13.S.C 13.E.V 13.2.T	1.6 3.0 1.0	ʂə¹³	0
675	Jixi	snake	s o ⁴⁴	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SU5	9	9.S.C 9.U.V 9.5.T	1.6 3.0 1.0	so⁴⁴	0
676	Suzhou	snake	z o ¹³	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SU2	15	15.S.C 15.U.V 15.2.T	1.6 3.0 1.0	zo¹³	0
677	Wenzhou	snake	z ei ³⁴¹	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SE6	17	17.S.C 17.E.V 17.6.T	1.6 3.0 1.0	zei³⁴¹	0
678	Changsha	snake	s ə ¹³	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SE2	2	2.S.C 2.E.V 2.2.T	1.6 3.0 1.0	sə¹³	0
679	Loudi	snake	tɕʰ j ɔ ¹³	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i m n t		2 6 7 8	ACXT	CJU2	10	10.C.C 10.J.C 10.U.V 10.2.T	1.6 1.2 3.0 1.0	tɕʰjɔ¹³	1
680	Nanchang	snake	s a ⁴⁵	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SA2	12	12.S.C 12.A.V 12.2.T	1.6 3.0 1.0	sa⁴⁵	0
681	Meixian	snake	s a ¹¹ + k o ³³	snake/蛇 _suffix/哥	N N	148 680	810	642	355	蛇哥	蛇 哥		蛇	i n t + i n t		3 7 8 9 1 7 8	AXT_AXT	SA1_KU4	11	11.S.C 11.A.V 11.1.T 11._._ 11.K.C 11.U.V 11.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sa¹¹+ko³³	0
682	Guilin	snake	s a̠ ²²	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SA1	6	6.S.C 6.A.V 6.1.T	1.6 3.0 1.0	sa̠²²	0
683	Guangzhou	snake	s ɛ ²¹	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i n t		3 7 8	AXT	SE3	5	5.S.C 5.E.V 5.3.T	1.6 3.0 1.0	sɛ²¹	0
684	Fuzhou	snake	l au ³² + l j e ⁵³	_old/老 snake/蛇	A N	27 148	810	643	355	老蛇	老 蛇		蛇	i n t + i m n t		5 7 8 9 5 6 7 8	AXT_ACXT	LA3_LJE3	4	4.L.C 4.A.V 4.3.T 4._._ 4.L.C 4.J.C 4.E.V 4.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	lau³²+lje⁵³	0
685	Xiamen	snake	ts w a ²⁴	snake/蛇	N	148	810	640	355	蛇	蛇		蛇	i m n t		2 6 7 8	ACXT	CWA2	19	19.C.C 19.W.C 19.A.V 19.2.T	1.6 1.2 3.0 1.0	tswa²⁴	0
#
1723	Beijing	snow	ɕ ɥ ɛ ²¹³	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE6	1	1.S.C 1.J.C 1.E.V 1.6.T	1.6 1.2 3.0 1.0	ɕɥɛ²¹³	1
1724	Ha_erbin	snow	ɕ ɥ ɛ ²¹³	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE6	7	7.S.C 7.J.C 7.E.V 7.6.T	1.6 1.2 3.0 1.0	ɕɥɛ²¹³	1
1725	Jinan	snow	ɕ ɥ ɤ ²¹⁴	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE6	8	8.S.C 8.J.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0	ɕɥɤ²¹⁴	0
1726	Rongcheng	snow	s j ɛ ²¹⁴	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE6	14	14.S.C 14.J.C 14.E.V 14.6.T	1.6 1.2 3.0 1.0	sjɛ²¹⁴	1
1727	Taiyuan	snow	ɕ ɥ ə ʔ ²	snow/雪	N	358	817	644	357	雪	雪		雪	i m n c t		3 6 7 1 8	ACXLT	SJEH6	16	16.S.C 16.J.C 16.E.V 16.H.c 16.6.T	1.6 1.2 3.0 1.1 1.0	ɕɥəʔ²	1
1728	Xi_an	snow	ɕ ɥ ɛ ²¹	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE3	18	18.S.C 18.J.C 18.E.V 18.3.T	1.6 1.2 3.0 1.0	ɕɥɛ²¹	0
1729	Chengdu	snow	ɕ ɥ e ²¹	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE3	3	3.S.C 3.J.C 3.E.V 3.3.T	1.6 1.2 3.0 1.0	ɕɥe²¹	1
1730	Nanjing	snow	ɕ ɥ e ʔ ⁵	snow/雪	N	358	817	644	357	雪	雪		雪	i m n c t		3 6 7 1 8	ACXLT	SJEH6	13	13.S.C 13.J.C 13.E.V 13.H.c 13.6.T	1.6 1.2 3.0 1.1 1.0	ɕɥeʔ⁵	1
1731	Jixi	snow	ɕ j a ʔ ³²	snow/雪	N	358	817	644	357	雪	雪		雪	i m n c t		3 6 7 1 8	ACXLT	SJAH3	9	9.S.C 9.J.C 9.A.V 9.H.c 9.3.T	1.6 1.2 3.0 1.1 1.0	ɕjaʔ³²	0
1732	Suzhou	snow	s j ə ʔ ⁴	snow/雪	N	358	817	644	357	雪	雪		雪	i m n c t		3 6 7 1 8	ACXLT	SJEH6	15	15.S.C 15.J.C 15.E.V 15.H.c 15.6.T	1.6 1.2 3.0 1.1 1.0	sjəʔ⁴	0
1733	Wenzhou	snow	ɕ y ⁴¹	snow/雪	N	358	817	644	357	雪	雪		雪	i n t		3 7 8	AXT	SY3	17	17.S.C 17.Y.V 17.3.T	1.6 3.0 1.0	ɕy⁴¹	1
1734	Changsha	snow	ɕ j e ²⁴	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE2	2	2.S.C 2.J.C 2.E.V 2.2.T	1.6 1.2 3.0 1.0	ɕje²⁴	1
1735	Loudi	snow	s w e ¹³	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SWE2	10	10.S.C 10.W.C 10.E.V 10.2.T	1.6 1.2 3.0 1.0	swe¹³	1
1736	Nanchang	snow	ɕ ɥ e t ⁵	snow/雪	N	358	817	644	357	雪	雪		雪	i m n c t		3 6 7 1 8	ACXLT	SJET6	12	12.S.C 12.J.C 12.E.V 12.T.c 12.6.T	1.6 1.2 3.0 1.1 1.0	ɕɥet⁵	1
1737	Meixian	snow	s j e t ¹	snow/雪	N	358	817	644	357	雪	雪		雪	i m n c t		3 6 7 1 8	ACXLT	SJET6	11	11.S.C 11.J.C 11.E.V 11.T.c 11.6.T	1.6 1.2 3.0 1.1 1.0	sjet¹	0
1738	Guilin	snow	ɕ ɥ e ⁵⁵	snow/雪	N	358	817	644	357	雪	雪		雪	i m n t		3 6 7 8	ACXT	SJE5	6	6.S.C 6.J.C 6.E.V 6.5.T	1.6 1.2 3.0 1.0	ɕɥe⁵⁵	1
1739	Guangzhou	snow	s y t ³	snow/雪	N	358	817	644	357	雪	雪		雪	i n c t		3 7 1 8	AXLT	SYT6	5	5.S.C 5.Y.V 5.T.c 5.6.T	1.6 3.0 1.1 1.0	syt³	1
1740	Fuzhou	snow	s w o ʔ ²⁴	snow/雪	N	358	817	644	357	雪	雪		雪	i m n c t		3 6 7 1 8	ACXLT	SWUH2	4	4.S.C 4.W.C 4.U.V 4.H.c 4.2.T	1.6 1.2 3.0 1.1 1.0	swoʔ²⁴	0
1741	Xiamen	snow	s e ʔ ³²	snow/雪	N	358	817	644	357	雪	雪		雪	i n c t		3 7 1 8	AXLT	SEH3	19	19.S.C 19.E.V 19.H.c 19.3.T	1.6 3.0 1.1 1.0	seʔ³²	0
#
1293	Beijing	spit	tʰ u ⁵¹	spit/吐	V	1	818	645	358	吐	吐		吐	i n t		1 7 8	AXT	TY3	1	1.T.C 1.Y.V 1.3.T	1.6 3.0 1.0	tʰu⁵¹	0
1294	Ha_erbin	spit	tʰ u ⁵³	spit/吐	V	1	818	645	358	吐	吐		吐	i n t		1 7 8	AXT	TY3	7	7.T.C 7.Y.V 7.3.T	1.6 3.0 1.0	tʰu⁵³	0
1295	Jinan	spit	tʰ u ³¹	spit/吐	V	1	818	645	358	吐	吐		吐	i n t		1 7 8	AXT	TY3	8	8.T.C 8.Y.V 8.3.T	1.6 3.0 1.0	tʰu³¹	0
1296	Rongcheng	spit	tʰ u ²¹⁴	spit/吐	V	1	818	645	358	吐	吐		吐	i n t		1 7 8	AXT	TY6	14	14.T.C 14.Y.V 14.6.T	1.6 3.0 1.0	tʰu²¹⁴	0
1297	Taiyuan	spit	tʰ u ⁵³	spit/吐	V	1	818	645	358	吐	吐		吐	i n t		1 7 8	AXT	TY3	16	16.T.C 16.Y.V 16.3.T	1.6 3.0 1.0	tʰu⁵³	0
1298	Xi_an	spit	tʰ ou ⁵³	spit/吐	V	1	818	645	358	吐	吐		吐	i n t		1 7 8	AXT	TU3	18	18.T.C 18.U.V 18.3.T	1.6 3.0 1.0	tʰou⁵³	0
