ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX
4045	ZaoMin-724_pickup-1	Mienic	PICK UP	pick up	捡	ZaoMin	Zao Min	dzao1238	s u t ²²	371	0	阳去.阳入	²²	DzaoMin		
28	WhiteHmong-165_thepig-1	Hmongic	PIG	the pig		WhiteHmong	White Hmong	hmon1333	ⁿb u/w a ³³	1337	49	阴去	³³	HmongDaw	ⁿp u/w a ⁵	0
1232	EasternLuobuohe-143_pig-1	Hmongic	PIG	pig	猪	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ⁿp z i ²⁴	1337	49	轻声 阴去.阳去	⁰/⁵ ²⁴	Luopohe	ˀp ei ᶜ/³	1
1233	WesternLuobuohe-143_pig-1	Hmongic	PIG	pig	猪	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿp i ³⁵	1337	49	阴去.阳去	³⁵	Luopohe	ˀp ei ᶜ/³	0
1234	SouthernGuizhouChuanqiandian-143_pig-1	Hmongic	PIG	pig	猪	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp a ⁵⁵	1337	49	阴去	⁵⁵	CentralMashanHmong	ⁿp a ⁵ᵃ/⁵	0
1235	WesternXiangxi-143_pig-1	Hmongic	PIG	pig	猪	WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + ⁿp a ⁵³	1337	49	阴平 *上	³⁵ ⁵³	WesternXiangxiMiao	ⁿp a ⁵	1
1236	NorthernQiandong-143_pig-1	Hmongic	PIG	pig	猪	NorthernQiandong	Qiandong, North	nort2747	p a ⁴⁴	1337	49	阴去	⁴⁴	NorthernQiandongMiao	p a ⁵	0
1237	WesternBaheng-143_pig-1	Hmongic	PIG	pig	猪	WesternBaheng	Baheng, West	pahn1237	m ei ⁵⁵	1337	49	阴去	⁵⁵	PaHng	m e ⁵	0
1238	EasternBaheng-143_pig-1	Hmongic	PIG	pig	猪	EasternBaheng	Baheng, East	pahn1237	ⁿp e ⁵⁵	1337	49	阴去	⁵⁵	PaHng	m e ⁵	0
1239	Jiongnai-143_pig-1	Hmongic	PIG	pig	猪	Jiongnai	Jiongnai	jion1236	ⁿp ai ³⁵	1337	49	阴去	³⁵	JiongnaiBunu	ⁿp ei ⁵	0
1240	Mien-143_pig-1	Mienic	PIG	pig	猪	Mien	Mien	iumi1238	t u ŋ ²³¹	1337	245	阳上	²³¹	luMien	t u ŋ ⁴	0
1241	KimMun-143_pig-1	Mienic	PIG	pig	猪	KimMun	Kim Mun	kimm1245	ˀt oː ŋ ³¹	1337	245	阴上.阳上.阴去.阳去.	³¹	KimMun	t u ŋ ⁴	0
1242	BiaoMin-143_pig-1	Mienic	PIG	pig	猪	BiaoMin	Biao Min	biao1254	t u/w ə ⁴²	1337	245	阳上.阳去	⁴²	BiaoMon	t w ə ⁴	0
1243	ZaoMin-143_pig-1	Mienic	PIG	pig	猪	ZaoMin	Zao Min	dzao1238	t i ŋ ⁴⁴	1337	245	阴平.阳上.阴入	⁴⁴	DzaoMin	t i ŋ ⁴	0
131	WhiteHmong-552_thepillow-1	Hmongic	PILLOW	the pillow		WhiteHmong	White Hmong	hmon1333	h au ³⁴ + ⁿtɕ o ŋ ³³	1044	599	阴上 阴去	³⁴ ³³	HmongDaw	ⁿc ɔ ŋ ⁵	1
2145	EasternLuobuohe-310_pillow-1	Hmongic	PILLOW	pillow	枕头	EasternLuobuohe	Luobuohe, Eastern	luop1235	χ u ⁵⁵ + ⁿdʑ u ŋ ²⁴	1044	599	阴上.阳上 阴去.阳去	⁵⁵ ²⁴	Luopohe	ˀtɕ o ŋ ᶜ/³	1
2146	WesternLuobuohe-310_pillow-1	Hmongic	PILLOW	pillow	枕头	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + χ o ³¹ + ⁿdʑ o ŋ ³⁵	1044	599	轻声 阴平.阳平.阴入.阳入 阴去.阳去	⁰/² ³¹ ³⁵	Luopohe	ˀtɕ o ŋ ᶜ/³	2
2147	SouthernGuizhouChuanqiandian-310_pillow-1	Hmongic	PILLOW	pillow	枕头	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	w ɔ ³⁵ + ⁿtɕ a ŋ ⁵⁵	1044	599	阴去 阴去	³⁵ ⁵⁵	CentralMashanHmong	ⁿtɕ a ŋ ⁵ᵃ/⁵	1
2148	WesternXiangxi-310_pillow-1	Hmongic	PILLOW	pillow	枕头	WesternXiangxi	Xiangxi, West	west2430	p j i ⁴⁴ + k ɯ ³⁵ + ⁿtɕ ɯ ⁵³	1044	599	阴上.阴入 阴平 *上	⁴⁴ ³⁵ ⁵³	WesternXiangxiMiao	ⁿtɕ ɯ ⁵	2
2149	NorthernQiandong-310_pillow-1	Hmongic	PILLOW	pillow	枕头	NorthernQiandong	Qiandong, North	nort2747	fʰ u ³⁵ + tɕʰ u ⁴⁴	1044	0	阴上 阴去	³⁵ ⁴⁴	NorthernQiandongMiao		
2150	WesternBaheng-310_pillow-1	Hmongic	PILLOW	pillow	枕头	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + ȵ̥ a ŋ ⁵⁵ + t i ³¹	1044	599	轻声 阴去 阴上	⁰/³ ⁵⁵ ³¹	PaHng	ȵ ɔ ⁵	1
2151	EasternBaheng-310_pillow-1	Hmongic	PILLOW	pillow	枕头	EasternBaheng	Baheng, East	pahn1237	ⁿtɕ a ŋ ¹¹ + ts i ³¹³	1044	599	阳上 阴上	¹¹ ³¹³	PaHng	ȵ ɔ ⁵	1
2152	Jiongnai-310_pillow-1	Hmongic	PILLOW	pillow	枕头	Jiongnai	Jiongnai	jion1236	ⁿt j ɒ ŋ ³⁵	1044	599	阴去	³⁵	JiongnaiBunu	ⁿʈ j o ŋ ⁵	0
2153	Mien-310_pillow-1	Mienic	PILLOW	pillow	枕头	Mien	Mien	iumi1238	dz o m ⁵³ + t au ³¹	1044	599	阴上 阳平	⁵³ ³¹	luMien	dʑ u m ⁶/¹³	0
2154	KimMun-310_pillow-1	Mienic	PILLOW	pillow	枕头	KimMun	Kim Mun	kimm1245	tʃ a m ⁵¹ + dʒ oː m ³³	1044	599	阴上.阳上 阴平.阳平	⁵¹ ³³	KimMun	ɖ a m ⁵	0
2155	BiaoMin-310_pillow-1	Mienic	PILLOW	pillow	枕头	BiaoMin	Biao Min	biao1254	tʰ j əu ²⁴ + t j əu ⁴² + p l i ³³	1044	0	阴去 阳上.阳去 阴平	²⁴ ⁴² ³³	BiaoMon		
2156	ZaoMin-310_pillow-1	Mienic	PILLOW	pillow	枕头	ZaoMin	Zao Min	dzao1238	p ei ²⁴ + t u ⁵³	1044	0	阴上 阳平	²⁴ ⁵³	DzaoMin		
142	WhiteHmong-603_toplant-1	Hmongic	PLANT (SOMETHING)	to plant		WhiteHmong	White Hmong	hmon1333	tɕ o ³¹	1486	594	阳平.阳上.阳去	³¹	HmongDaw	c ɔ ⁶/¹³	0
4756	EasternLuobuohe-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʑ i ⁵⁵	1486	0	阴上.阳上	⁵⁵	Luopohe		
4757	WesternLuobuohe-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	WesternLuobuohe	Luobuohe, Western	luop1235	ʑ e ⁵⁵	1486	0	阴上.阳上	⁵⁵	Luopohe		
4758	SouthernGuizhouChuanqiandian-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ o ŋ ¹³	1486	594	阳去.阴入	¹³	CentralMashanHmong	tɕ o ŋ ⁶/¹³	0
4759	WesternXiangxi-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	WesternXiangxi	Xiangxi, West	west2430	ⁿtɕ u ⁴⁴	1486	594	阴上.阴入	⁴⁴	WesternXiangxiMiao	tɕ ɑ ŋ ⁶/¹³	0
4760	NorthernQiandong-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	NorthernQiandong	Qiandong, North	nort2747	tɕ i n ¹¹	1486	0	阳上	¹¹	NorthernQiandongMiao		
4761	WesternBaheng-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	WesternBaheng	Baheng, West	pahn1237	ȵ eu ⁵³	1486	0	阴入	⁵³	PaHng		
4762	EasternBaheng-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	EasternBaheng	Baheng, East	pahn1237	ⁿtɕ u ⁵³	1486	0	阴入	⁵³	PaHng		
4763	Jiongnai-854_planttrees-1	Hmongic	PLANT (SOMETHING)	plant (trees)	栽	Jiongnai	Jiongnai	jion1236	t ei ³¹	1486	0	阳上	³¹	JiongnaiBunu		
4764	Mien-854_planttrees-1	Mienic	PLANT (SOMETHING)	plant (trees)	栽	Mien	Mien	iumi1238	ts oː ŋ ²⁴	1486	0	阴去	²⁴	luMien		
4765	KimMun-854_planttrees-1	Mienic	PLANT (SOMETHING)	plant (trees)	栽	KimMun	Kim Mun	kimm1245	ʃ oː ŋ ⁵⁵	1486	0	阴上.阳上.阴入.阳入	⁵⁵	KimMun		
4766	BiaoMin-854_planttrees-1	Mienic	PLANT (SOMETHING)	plant (trees)	栽	BiaoMin	Biao Min	biao1254	ts ɛ ³³	1486	0	阴平	³³	BiaoMon		
4767	ZaoMin-854_planttrees-1	Mienic	PLANT (SOMETHING)	plant (trees)	栽	ZaoMin	Zao Min	dzao1238	ts u ŋ ⁴²	1486	0	阴去	⁴²	DzaoMin		
4768	ZaoMin-854_planttrees-2	Mienic	PLANT (SOMETHING)	plant (trees)	栽	ZaoMin	Zao Min	dzao1238	l ui ⁵³	1486	0	阳平	⁵³	DzaoMin		
161	WhiteHmong-671_topour-1	Hmongic	POUR	to pour		WhiteHmong	White Hmong	hmon1333	ʰl i ³⁴	1487	174	阴上	³⁴	HmongDaw	ʈʂ i ⁵	0
3823	EasternLuobuohe-673_pourout-1	Hmongic	POUR	pour out	倒（水）	EasternLuobuohe	Luobuohe, Eastern	luop1235	ˀl j u ³¹	1487	376	阴平.阳平	³¹	Luopohe	ʔ l u ᴬ/¹	0
3824	WesternLuobuohe-673_pourout-1	Hmongic	POUR	pour out	倒（水）	WesternLuobuohe	Luobuohe, Western	luop1235	ˀl u ³¹	1487	376	阴平.阳平.阴入.阳入	³¹	Luopohe	ʔ l u ᴬ/¹	0
3825	SouthernGuizhouChuanqiandian-673_pourout-1	Hmongic	POUR	pour out	倒（水）	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	l i ³²	1487	376	阴平	³²	CentralMashanHmong	ɭ o ¹ᵃ/¹	0
3826	WesternXiangxi-673_pourout-1	Hmongic	POUR	pour out	倒（水）	WesternXiangxi	Xiangxi, West	west2430	p ʐ a ⁵³	1487	174	*上	⁵³	WesternXiangxiMiao	p ʐ a ⁵	0
3827	NorthernQiandong-673_pourout-1	Hmongic	POUR	pour out	倒（水）	NorthernQiandong	Qiandong, North	nort2747	l j u ³³	1487	174	阴平	³³	NorthernQiandongMiao	ts ɑ ⁵	0
3828	WesternBaheng-673_pourout-1	Hmongic	POUR	pour out	倒（水）	WesternBaheng	Baheng, West	pahn1237	t o ⁵⁵	1487	0	阴去	⁵⁵	PaHng		
3829	EasternBaheng-673_pourout-1	Hmongic	POUR	pour out	倒（水）	EasternBaheng	Baheng, East	pahn1237	t o ⁵⁵	1487	0	阴去	⁵⁵	PaHng		
3830	Jiongnai-673_pourout-1	Hmongic	POUR	pour out	倒（水）	Jiongnai	Jiongnai	jion1236	pʰ o ³⁵	1487	0	阴去	³⁵	JiongnaiBunu		
3831	Mien-673_pourout-1	Mienic	POUR	pour out	倒（水）	Mien	Mien	iumi1238	kʰ o ŋ ³³	1487	0	阴平	³³	luMien		
3832	KimMun-673_pourout-1	Mienic	POUR	pour out	倒（水）	KimMun	Kim Mun	kimm1245	l o ŋ ³⁵	1487	0	阴平.阳平.阴入.阳入	³⁵	KimMun		
3833	BiaoMin-673_pourout-1	Mienic	POUR	pour out	倒（水）	BiaoMin	Biao Min	biao1254	t a ³⁵	1487	0	阴上	³⁵	BiaoMon		
3834	ZaoMin-673_pourout-1	Mienic	POUR	pour out	倒（水）	ZaoMin	Zao Min	dzao1238	k a ⁴²	1487	0	阴去	⁴²	DzaoMin		
3219	EasternLuobuohe-568_clearwater-1	Hmongic	PURE	clear (water)	清	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ⁿtsʰ e ³¹	1147	556	轻声 阴平.阳平	⁰/² ³¹	Luopohe	ˀʈʂʰ e ᴬ/¹	1
3220	WesternLuobuohe-568_clearwater-1	Hmongic	PURE	clear (water)	清	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿtsʰ e ³¹	1147	556	阴平.阳平.阴入.阳入	³¹	Luopohe	ˀʈʂʰ e ᴬ/¹	0
3221	SouthernGuizhouChuanqiandian-568_clearwater-1	Hmongic	PURE	clear (water)	清	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿts æ n ²²	1147	556	阴平	²²	CentralMashanHmong	ⁿʈs æi n ¹ᵇ/¹	0
3222	WesternXiangxi-568_clearwater-1	Hmongic	PURE	clear (water)	清	WesternXiangxi	Xiangxi, West	west2430	ʂ ɑ ³⁵	1147	0	阴平	³⁵	WesternXiangxiMiao		
3223	NorthernQiandong-568_clearwater-1	Hmongic	PURE	clear (water)	清	NorthernQiandong	Qiandong, North	nort2747	ɕʰ i ³³	1147	556	阴平	³³	NorthernQiandongMiao	ɕʰ i ¹	0
3224	WesternBaheng-568_clearwater-1	Hmongic	PURE	clear (water)	清	WesternBaheng	Baheng, West	pahn1237	ȵ̊ i ³⁵	1147	556	阴平	³⁵	PaHng	n ɪ̃ ¹	0
3225	EasternBaheng-568_clearwater-1	Hmongic	PURE	clear (water)	清	EasternBaheng	Baheng, East	pahn1237	ⁿp j o ³⁵	1147	556	阴平	³⁵	PaHng	n ɪ̃ ¹	0
3226	Jiongnai-568_clearwater-1	Hmongic	PURE	clear (water)	清	Jiongnai	Jiongnai	jion1236	ⁿtʃʰ e ŋ ⁴⁴	1147	0	阴平	⁴⁴	JiongnaiBunu		
3227	Mien-568_clearwater-1	Mienic	PURE	clear (water)	清	Mien	Mien	iumi1238	ɕ əu ²⁴	1147	556	阴去	²⁴	luMien	dz a ŋ ¹	0
3228	KimMun-568_clearwater-1	Mienic	PURE	clear (water)	清	KimMun	Kim Mun	kimm1245	d aː ŋ ¹¹	1147	0	阴平.阳平.阴入.阳入	¹¹	KimMun		
3229	BiaoMin-568_clearwater-1	Mienic	PURE	clear (water)	清	BiaoMin	Biao Min	biao1254	m ɛ ³³	1147	0	阴平	³³	BiaoMon		
3230	ZaoMin-568_clearwater-1	Mienic	PURE	clear (water)	清	ZaoMin	Zao Min	dzao1238	h a m ²⁴	1147	0	阴上	²⁴	DzaoMin		
90	WhiteHmong-375_thepus-1	Hmongic	PUS	the pus		WhiteHmong	White Hmong	hmon1333	p au ³¹	1808	36	阳平.阳上.阳去	³¹	HmongDaw	p au ⁶/¹³	0
1135	EasternLuobuohe-129_pus-1	Hmongic	PUS	pus	脓	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + v u ²⁴	1808	36	轻声 阴去.阳去	⁰/² ²⁴	Luopohe	v u ᴮ/²	1
1136	WesternLuobuohe-129_pus-1	Hmongic	PUS	pus	脓	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + v u ³⁵ + tsʰ e ³¹	1808	36	轻声 阴去.阳去 阴平.阳平.阴入.阳入	⁰/² ³⁵ ³¹	Luopohe	v u ᴮ/²	1
1137	SouthernGuizhouChuanqiandian-129_pus-1	Hmongic	PUS	pus	脓	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p o ¹³	1808	36	阳去.阴入	¹³	CentralMashanHmong	p o ⁶/¹³	0
1138	WesternXiangxi-129_pus-1	Hmongic	PUS	pus	脓	WesternXiangxi	Xiangxi, West	west2430	p ɔ ⁴²	1808	36	0	⁴²	WesternXiangxiMiao	p ɔ ⁶/¹³	0
1139	NorthernQiandong-129_pus-1	Hmongic	PUS	pus	脓	NorthernQiandong	Qiandong, North	nort2747	p u ¹³	1808	36	阴入	¹³	NorthernQiandongMiao	p u ⁶/¹³	0
1140	WesternBaheng-129_pus-1	Hmongic	PUS	pus	脓	WesternBaheng	Baheng, West	pahn1237	ʔ a ŋ ³⁵ + p ei ⁴⁴	1808	36	阴平 阳去	³⁵ ⁴⁴	PaHng	p ɪ ⁶/¹³	1
1141	EasternBaheng-129_pus-1	Hmongic	PUS	pus	脓	EasternBaheng	Baheng, East	pahn1237	p i ³¹	1808	36	阳去.阳入	³¹	PaHng	p ɪ ⁶/¹³	0
1142	Jiongnai-129_pus-1	Hmongic	PUS	pus	脓	Jiongnai	Jiongnai	jion1236	p ai ¹¹	1808	36	阳去	¹¹	JiongnaiBunu	p ei ⁶/¹³	0
1143	Mien-129_pus-1	Mienic	PUS	pus	脓	Mien	Mien	iumi1238	n o ŋ ²¹	1808	314	阳去	²¹	luMien	n o ŋ ⁶/¹³	0
1144	KimMun-129_pus-1	Mienic	PUS	pus	脓	KimMun	Kim Mun	kimm1245	n oː ŋ ⁴²	1808	314	阴去.阳去.阴入.阳入	⁴²	KimMun	n u ŋ ⁶/¹³	0
1145	BiaoMin-129_pus-1	Mienic	PUS	pus	脓	BiaoMin	Biao Min	biao1254	n ɔ ŋ ⁴²	1808	314	阳上.阳去	⁴²	BiaoMon	n ɔ ŋ ⁶/¹³	0
1146	ZaoMin-129_pus-1	Mienic	PUS	pus	脓	ZaoMin	Zao Min	dzao1238	n u ŋ ²²	1808	314	阳去.阳入	²²	DzaoMin	n ɔu ⁶/¹³	0
110	WhiteHmong-471_toputon-1	Hmongic	PUT ON	to put on		WhiteHmong	White Hmong	hmon1333	ʰn a ³⁴	158	0	阴上	³⁴	HmongDaw		
111	WhiteHmong-471_toputon-2	Hmongic	PUT ON	to put on		WhiteHmong	White Hmong	hmon1333	ⁿt o ŋ ³³	158	419	阴去	³³	HmongDaw	ʈ au ⁵	0
112	WhiteHmong-471_toputon-3	Hmongic	PUT ON	to put on		WhiteHmong	White Hmong	hmon1333	r au ³³	158	0	阴去	³³	HmongDaw		
3764	EasternLuobuohe-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʈ u ²⁴	158	419	阴去.阳去	²⁴	Luopohe	ʈʂ u ᶜ/³	0
3765	WesternLuobuohe-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	WesternLuobuohe	Luobuohe, Western	luop1235	ʈ u ³⁵	158	419	阴去.阳去	³⁵	Luopohe	ʈʂ u ᶜ/³	0
3766	SouthernGuizhouChuanqiandian-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ ɔ ⁵⁵	158	419	阴去	⁵⁵	CentralMashanHmong	ʈ ɔ ⁵ᵃ/⁵	0
3767	WesternXiangxi-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	WesternXiangxi	Xiangxi, West	west2430	ʈ ɔ ⁵³	158	419	*上	⁵³	WesternXiangxiMiao	ʈ ɔ ⁵	0
3768	NorthernQiandong-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	NorthernQiandong	Qiandong, North	nort2747	t j o ⁴⁴	158	419	阴去	⁴⁴	NorthernQiandongMiao	ȶ i ⁵	0
3769	WesternBaheng-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	WesternBaheng	Baheng, West	pahn1237	tɕ u ⁵⁵	158	419	阴去	⁵⁵	PaHng	tɕ ɯ ⁵	0
3770	EasternBaheng-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	EasternBaheng	Baheng, East	pahn1237	t j u ⁵⁵	158	419	阴去	⁵⁵	PaHng	tɕ ɯ ⁵	0
3771	Jiongnai-662_putonshoes-1	Hmongic	PUT ON	put on (shoes)	穿（鞋）	Jiongnai	Jiongnai	jion1236	t ei ³¹	158	230	阳上	³¹	JiongnaiBunu	t ei ⁸/²⁴	0
3772	Mien-662_putonshoes-1	Mienic	PUT ON	put on (shoes)	穿（鞋）	Mien	Mien	iumi1238	t aː p ²²	158	230	阳入	²²	luMien	t aː p ⁸/²⁴	0
3773	KimMun-662_putonshoes-1	Mienic	PUT ON	put on (shoes)	穿（鞋）	KimMun	Kim Mun	kimm1245	ˀt aː p ⁴²	158	230	阴去.阳去.阴入.阳入	⁴²	KimMun	t aː p ⁸/²⁴	0
3774	BiaoMin-662_putonshoes-1	Mienic	PUT ON	put on (shoes)	穿（鞋）	BiaoMin	Biao Min	biao1254	t j u ⁵³	158	0	阴入	⁵³	BiaoMon		
3775	ZaoMin-662_putonshoes-1	Mienic	PUT ON	put on (shoes)	穿（鞋）	ZaoMin	Zao Min	dzao1238	n o ŋ ²⁴	158	0	阴上	²⁴	DzaoMin		
2133	EasternLuobuohe-309_quilt-1	Hmongic	QUILT	quilt	被子	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + p u ³¹	2048	0	轻声 阴平.阳平	⁰/² ³¹	Luopohe		
2134	WesternLuobuohe-309_quilt-1	Hmongic	QUILT	quilt	被子	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + tɕʰ o ŋ ³¹ + p i ³¹	2048	0	轻声 阴平.阳平.阴入.阳入 阴平.阳平.阴入.阳入	⁰/² ³¹ ³¹	Luopohe		
2135	SouthernGuizhouChuanqiandian-309_quilt-1	Hmongic	QUILT	quilt	被子	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p u ¹¹ + s æ ³⁵	2048	0	阳上 阴去	¹¹ ³⁵	CentralMashanHmong		
2136	WesternXiangxi-309_quilt-1	Hmongic	QUILT	quilt	被子	WesternXiangxi	Xiangxi, West	west2430	p ə ³⁵	2048	0	阴平	³⁵	WesternXiangxiMiao		
2137	NorthernQiandong-309_quilt-1	Hmongic	QUILT	quilt	被子	NorthernQiandong	Qiandong, North	nort2747	p o ŋ ⁵³	2048	0	阳平	⁵³	NorthernQiandongMiao		
2138	WesternBaheng-309_quilt-1	Hmongic	QUILT	quilt	被子	WesternBaheng	Baheng, West	pahn1237	p ɔ ³⁵	2048	0	阴平	³⁵	PaHng		
2139	EasternBaheng-309_quilt-1	Hmongic	QUILT	quilt	被子	EasternBaheng	Baheng, East	pahn1237	q a ⁰/³ + p au ³⁵	2048	0	轻声 阴平	⁰/³ ³⁵	PaHng		
2140	Jiongnai-309_quilt-1	Hmongic	QUILT	quilt	被子	Jiongnai	Jiongnai	jion1236	m̥ u ⁵³	2048	0	阴上	⁵³	JiongnaiBunu		
2141	Mien-309_quilt-1	Mienic	QUILT	quilt	被子	Mien	Mien	iumi1238	s oː ŋ ²⁴	2048	320	阴去	²⁴	luMien	ɕ w ə ŋ ⁵	0
2142	KimMun-309_quilt-1	Mienic	QUILT	quilt	被子	KimMun	Kim Mun	kimm1245	t oː ŋ ⁴²	2048	320	阴去.阳去.阴入.阳入	⁴²	KimMun	tθ ɔ ŋ ⁵¹	0
2143	BiaoMin-309_quilt-1	Mienic	QUILT	quilt	被子	BiaoMin	Biao Min	biao1254	s ɔ ŋ ²⁴	2048	320	阴去	²⁴	BiaoMon	s ɔ ŋ ⁵	0
2144	ZaoMin-309_quilt-1	Mienic	QUILT	quilt	被子	ZaoMin	Zao Min	dzao1238	s u ŋ ⁴²	2048	320	阴去	⁴²	DzaoMin	s u ŋ ⁵	0
11	WhiteHmong-56_therain-1	Hmongic	RAIN (PRECIPITATION)	the rain		WhiteHmong	White Hmong	hmon1333	n a ³¹	658	310	阳平.阳上.阳去	³¹	HmongDaw	n a ⁶/¹³	0
357	EasternLuobuohe-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	EasternLuobuohe	Luobuohe, Eastern	luop1235	ˀʑ o ³³	658	310	阴入.阳入	³³	Luopohe	n o ŋ ᶜ/³	0
358	WesternLuobuohe-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	WesternLuobuohe	Luobuohe, Western	luop1235	n o ³⁵	658	310	阴去.阳去	³⁵	Luopohe	n o ŋ ᶜ/³	0
359	SouthernGuizhouChuanqiandian-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	n ə ŋ ¹³¹	658	310	0	¹³¹	CentralMashanHmong	n a ŋ ⁶/¹³	0
360	WesternXiangxi-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	WesternXiangxi	Xiangxi, West	west2430	n o ŋ ⁴²	658	310	0	⁴²	WesternXiangxiMiao	n o ŋ ⁶/¹³	0
361	NorthernQiandong-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	NorthernQiandong	Qiandong, North	nort2747	n o ŋ ¹³	658	310	阴入	¹³	NorthernQiandongMiao	n o ŋ ⁶/¹³	0
362	WesternBaheng-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	WesternBaheng	Baheng, West	pahn1237	ʔ a ŋ ³⁵ + m o ŋ ⁵⁵	658	310	阴平 阴去	³⁵ ⁵⁵	PaHng	m õ ⁶/¹³	1
363	EasternBaheng-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	EasternBaheng	Baheng, East	pahn1237	ʔ a ⁰/³ + n u ŋ ³¹	658	310	轻声 阳去.阳入	⁰/³ ³¹	PaHng	m õ ⁶/¹³	0
364	Jiongnai-10_rain-1	Hmongic	RAIN (PRECIPITATION)	rain	雨	Jiongnai	Jiongnai	jion1236	n ə ŋ ¹¹	658	310	阳去	¹¹	JiongnaiBunu	n ɐ ŋ ⁶/¹³	0
365	Mien-10_rain-1	Mienic	RAIN (PRECIPITATION)	rain	雨	Mien	Mien	iumi1238	b u ŋ ²¹	658	164	阳去	²¹	luMien	b l u ŋ ⁶/¹³	0
366	KimMun-10_rain-1	Mienic	RAIN (PRECIPITATION)	rain	雨	KimMun	Kim Mun	kimm1245	b u ŋ ⁴²	658	164	阴去.阳去.阴入.阳入	⁴²	KimMun	b u ŋ ⁶/¹³	0
367	BiaoMin-10_rain-1	Mienic	RAIN (PRECIPITATION)	rain	雨	BiaoMin	Biao Min	biao1254	b l ə ⁴²	658	164	阳上.阳去	⁴²	BiaoMon	b l ə ⁶/¹³	0
368	ZaoMin-10_rain-1	Mienic	RAIN (PRECIPITATION)	rain	雨	ZaoMin	Zao Min	dzao1238	b i ŋ ²²	658	164	阳去.阳入	²²	DzaoMin	b i ŋ ⁶/¹³	0
95	WhiteHmong-394_raw-1	Hmongic	RAW	raw		WhiteHmong	White Hmong	hmon1333	ɲ o ŋ ¹¹	1959	629	阴平.阴上.阳上.阴入	¹¹	HmongDaw	ȵ ɔ ŋ ⁴	0
