ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM
4742	KimMun-846_itch-1	Mienic		ITCHY	itch		KimMun	Kim Mun	kimm1245	ʃ a t ¹¹	149		703	平声.气.入声.气	¹¹	Kim Mun	s e t ⁷'/³
4743	BiaoMin-846_itch-1	Mienic		ITCHY	itch		BiaoMin	Biao Min	biao1254	ɕ i t ⁵³	149		703	阴入	⁵³	Biao Min	h i n ⁷/³
4744	ZaoMin-846_itch-1	Mienic		ITCHY	itch		ZaoMin	Zao Min	dzao1238	k e t ⁴⁴	149		703	阴平.阳上.阴入	⁴⁴	Zao Min	k ɛ t ⁷/³
89	WhiteHmong-358_tokill-1			KILL	to kill		WhiteHmong	White Hmong	hmon1333	t u/w a ˧/³³	1417		198	˧	˧/³³	White Hmong	t u/w a ⁵
4505	EasternLuobuohe-791_killaperson-1	Hmongic		KILL	kill (a person)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ɬ e ³³	1417		0	入	³³	Luopohe	
4506	WesternLuobuohe-791_killaperson-1	Hmongic		KILL	kill (a person)		WesternLuobuohe	Luobuohe, Western	luop1235	ɬ e ³¹	1417		0	平.上	³¹	Luopohe	
4507	SouthernGuizhouChuanqiandian-791_killaperson-1	Hmongic		KILL	kill (a person)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t a ⁵⁵	1417		198	阳平.阳入	⁵⁵	Southern Chuanqiandian	t a ⁵ᵃ/⁵
4508	WesternXiangxi-791_killaperson-1	Hmongic		KILL	kill (a person)		WesternXiangxi	Xiangxi, West	west2430	t ɑ ⁵³	1417		198	?	⁵³	Western Xiangxi	t ɑ ⁵
4509	NorthernQiandong-791_killaperson-1	Hmongic		KILL	kill (a person)		NorthernQiandong	Qiandong, North	nort2747	t a ⁴⁴	1417		198	阴去	⁴⁴	Northern Qiandong	t a ⁵
4510	WesternBaheng-791_killaperson-1	Hmongic		KILL	kill (a person)		WesternBaheng	Baheng, West	pahn1237	t a ⁵⁵	1417		198	阴去	⁵⁵	Baheng	t a ⁵
4511	EasternBaheng-791_killaperson-1	Hmongic		KILL	kill (a person)		EasternBaheng	Baheng, East	pahn1237	t a ⁵⁵	1417		198	阴去	⁵⁵	Baheng	t a ⁵
4512	Jiongnai-791_killaperson-1	Hmongic		KILL	kill (a person)		Jiongnai	Jiongnai	jion1236	t a ³⁵	1417		198	阴去	³⁵	Jiongnai	t a ⁵
4513	Mien-791_killaperson-1	Mienic		KILL	kill (a person)		Mien	Mien	iumi1238	t ai ²⁴	1417		198	阴去	²⁴	Mien	t ai ⁵¹
4514	KimMun-791_killaperson-1	Mienic		KILL	kill (a person)		KimMun	Kim Mun	kimm1245	ˀt ai ⁵⁵	1417		198	去声.清.入声.清.短	⁵⁵	Kim Mun	t ai ⁵
4515	BiaoMin-791_killaperson-1	Mienic		KILL	kill (a person)		BiaoMin	Biao Min	biao1254	t ai ²⁴	1417		198	阴去	²⁴	Biao Min	t ai ⁵
4516	ZaoMin-791_killaperson-1	Mienic		KILL	kill (a person)		ZaoMin	Zao Min	dzao1238	d ai ⁴²	1417		198	阴去	⁴²	Zao Min	d ai ⁵
4469	EasternLuobuohe-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		EasternLuobuohe	Luobuohe, Eastern	luop1235	tɕ e ²⁴ + t y ²⁴	2248		0	去 去	²⁴ ²⁴	Luopohe	
4470	WesternLuobuohe-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		WesternLuobuohe	Luobuohe, Western	luop1235	tɕ e ³⁵ + t u ³⁵	2248		0	入 入	³⁵ ³⁵	Luopohe	
4471	SouthernGuizhouChuanqiandian-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ e n ³³ + s ɿ ²¹	2248		0	? ?	³³ ²¹	Southern Chuanqiandian	
4472	WesternXiangxi-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		WesternXiangxi	Xiangxi, West	west2430	ⁿtɕ o ⁵³	2248		0	?	⁵³	Western Xiangxi	
4473	NorthernQiandong-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		NorthernQiandong	Qiandong, North	nort2747	ɕ a ŋ ³¹	2248		0	阳入	³¹	Northern Qiandong	
4474	WesternBaheng-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		WesternBaheng	Baheng, West	pahn1237	p ei ³⁵	2248		0	阴平	³⁵	Baheng	
4475	EasternBaheng-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		EasternBaheng	Baheng, East	pahn1237	p i ³⁵	2248		0	阴平	³⁵	Baheng	
4476	Jiongnai-787_knowsomebody-1	Hmongic		KNOW (SOMEBODY)	know (somebody)		Jiongnai	Jiongnai	jion1236	p ei ⁴⁴	2248		0	阴平	⁴⁴	Jiongnai	
4477	Mien-787_knowsomebody-1	Mienic		KNOW (SOMEBODY)	know (somebody)		Mien	Mien	iumi1238	ts j e ⁵⁵	2248		0	阴入	⁵⁵	Mien	
4478	KimMun-787_knowsomebody-1	Mienic		KNOW (SOMEBODY)	know (somebody)		KimMun	Kim Mun	kimm1245	ȵ i m ⁴²	2248		488	去声.浊.入声.浊	⁴²	Kim Mun	s a ¹
4479	BiaoMin-787_knowsomebody-1	Mienic		KNOW (SOMEBODY)	know (somebody)		BiaoMin	Biao Min	biao1254	t j a ⁵³	2248		488	阴入	⁵³	Biao Min	ȶ a ⁷/³
4480	ZaoMin-787_knowsomebody-1	Mienic		KNOW (SOMEBODY)	know (somebody)		ZaoMin	Zao Min	dzao1238	ȵ a n ²² + ts a ⁴⁴	2248		488	阳去.阳入 阴平.阳上.阴入	²² ⁴⁴	Zao Min	ts a ⁷/³
3997	EasternLuobuohe-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		EasternLuobuohe	Luobuohe, Eastern	luop1235	v u ³¹ + tɕʰ o ²⁴	2238		0	平 去	³¹ ²⁴	Luopohe	
3998	WesternLuobuohe-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		WesternLuobuohe	Luobuohe, Western	luop1235	m u ³¹ + tɕʰ o ³⁵	2238		0	平.上 入	³¹ ³⁵	Luopohe	
3999	SouthernGuizhouChuanqiandian-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s ə ⁵³	2238		0	?	⁵³	Southern Chuanqiandian	p ɔ ¹ᵃ/¹
4000	WesternXiangxi-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		WesternXiangxi	Xiangxi, West	west2430	ʂ ei ³⁵	2238		0	阴平	³⁵	Western Xiangxi	
4001	NorthernQiandong-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		NorthernQiandong	Qiandong, North	nort2747	s u ⁵⁵	2238		0	?	⁵⁵	Northern Qiandong	p u ¹
4002	WesternBaheng-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		WesternBaheng	Baheng, West	pahn1237	p ei ³⁵	2238		0	阴平	³⁵	Baheng	p ɪ ¹
4003	EasternBaheng-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		EasternBaheng	Baheng, East	pahn1237	f ei ³⁵	2238		0	阴平	³⁵	Baheng	p ɪ ¹
4004	Jiongnai-720_knowtowrite-1	Hmongic		KNOW HOW	know (to write)		Jiongnai	Jiongnai	jion1236	w ei ¹¹	2238		0	阳去	¹¹	Jiongnai	p e ¹
4005	Mien-720_knowtowrite-1	Mienic		KNOW HOW	know (to write)		Mien	Mien	iumi1238	h ai ³¹	2238		0	阳平	³¹	Mien	p ei ¹
4006	KimMun-720_knowtowrite-1	Mienic		KNOW HOW	know (to write)		KimMun	Kim Mun	kimm1245	h ai ³¹	2238		0	上声.浊.去声.气	³¹	Kim Mun	p ei ¹
4007	BiaoMin-720_knowtowrite-1	Mienic		KNOW HOW	know (to write)		BiaoMin	Biao Min	biao1254	x ai ⁵³	2238		0	阴入	⁵³	Biao Min	p əi ¹
4008	ZaoMin-720_knowtowrite-1	Mienic		KNOW HOW	know (to write)		ZaoMin	Zao Min	dzao1238	v oi ²⁴	2238		0	阴上	²⁴	Zao Min	b ɛi ¹
4447	EasternLuobuohe-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿpʰ e ²⁴	2329		540	去	²⁴	Luopohe	z o ᶜ/³
4448	WesternLuobuohe-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿpʰ e ³⁵	2329		540	入	³⁵	Luopohe	z o ᶜ/³
4449	SouthernGuizhouChuanqiandian-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	m ʐ e n ⁴⁴	2329		0	?	⁴⁴	Southern Chuanqiandian	
4450	SouthernGuizhouChuanqiandian-785_lacknothave-2	Hmongic		LACK (NOT HAVE)	lack (not have)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp ei ⁴²	2329		0	阴去.阴入	⁴²	Southern Chuanqiandian	
4451	WesternXiangxi-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		WesternXiangxi	Xiangxi, West	west2430	ⁿq w ɑ ⁵³	2329		0	?	⁵³	Western Xiangxi	
4452	NorthernQiandong-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		NorthernQiandong	Qiandong, North	nort2747	q ei ⁴⁴	2329		540	阴去	⁴⁴	Northern Qiandong	ɕ u ⁶/¹³
4453	WesternBaheng-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		WesternBaheng	Baheng, West	pahn1237	k w e ⁴²	2329		540	阳入	⁴²	Baheng	tɕ ɤ ⁶/¹³
4454	EasternBaheng-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		EasternBaheng	Baheng, East	pahn1237	s ei ⁵⁵ + tʰ ei ³¹	2329		540	阴去 阳去.阳入	⁵⁵ ³¹	Baheng	tɕ ɤ ⁶/¹³
4455	Jiongnai-785_lacknothave-1	Hmongic		LACK (NOT HAVE)	lack (not have)		Jiongnai	Jiongnai	jion1236	k w ai ¹²	2329		540	阳入	¹²	Jiongnai	ʃ au ⁶/¹³
4456	Mien-785_lacknothave-1	Mienic		LACK (NOT HAVE)	lack (not have)		Mien	Mien	iumi1238	g w a ⁵⁵	2329		540	阴入	⁵⁵	Mien	θ o ⁸/²⁴
4457	KimMun-785_lacknothave-1	Mienic		LACK (NOT HAVE)	lack (not have)		KimMun	Kim Mun	kimm1245	k o ³¹	2329		540	上声.浊.去声.气	³¹	Kim Mun	tθ ɔ ⁶/¹³
269	WhiteHmong-1056_tolaugh-1			LAUGH	to laugh		WhiteHmong	White Hmong	hmon1333	l u/w a ˧˩/³¹	1355		750	˧˩	˧˩/³¹	White Hmong	ʈ ɔ ⁷/³
4710	EasternLuobuohe-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʈ u ³³	1355		750	入	³³	Luopohe	ʈʂ u ᴰ/⁴
4711	WesternLuobuohe-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		WesternLuobuohe	Luobuohe, Western	luop1235	ʈ u ³¹	1355		750	平.上	³¹	Luopohe	ʈʂ u ᴰ/⁴
4712	SouthernGuizhouChuanqiandian-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʂ o ⁴⁴	1355		750	?	⁴⁴	Southern Chuanqiandian	ʂ o ⁷ᵃ/³
4713	WesternXiangxi-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		WesternXiangxi	Xiangxi, West	west2430	ʈ o ⁴⁴	1355		750	阴上.阴入	⁴⁴	Western Xiangxi	ʈ o ⁷/³
4714	NorthernQiandong-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		NorthernQiandong	Qiandong, North	nort2747	t j ə ⁵³	1355		750	阳平	⁵³	Northern Qiandong	ȶ ə ⁷/³
4715	WesternBaheng-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		WesternBaheng	Baheng, West	pahn1237	tɕ a ⁵³	1355		750	阴入	⁵³	Baheng	tɕ a ⁷/³
4716	EasternBaheng-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		EasternBaheng	Baheng, East	pahn1237	t j a ⁵³	1355		750	阴入	⁵³	Baheng	tɕ a ⁷/³
4717	Jiongnai-841_laughsmile-1	Hmongic		LAUGH	laugh (smile)		Jiongnai	Jiongnai	jion1236	tʃ u ⁵⁵	1355		750	阴入	⁵⁵	Jiongnai	ts u ⁷/³
4718	Mien-841_laughsmile-1	Mienic		LAUGH	laugh (smile)		Mien	Mien	iumi1238	k a t ⁵⁵	1355		750	阴入	⁵⁵	Mien	k j a t ⁷/³
4719	KimMun-841_laughsmile-1	Mienic		LAUGH	laugh (smile)		KimMun	Kim Mun	kimm1245	k j a t ⁵⁵	1355		750	去声.清.入声.清.短	⁵⁵	Kim Mun	k j e t ⁷/³
4720	BiaoMin-841_laughsmile-1	Mienic		LAUGH	laugh (smile)		BiaoMin	Biao Min	biao1254	k l a t ⁵³	1355		750	阴入	⁵³	Biao Min	k l a n ⁷/³
4721	ZaoMin-841_laughsmile-1	Mienic		LAUGH	laugh (smile)		ZaoMin	Zao Min	dzao1238	t u t ⁴⁴	1355		750	阴平.阳上.阴入	⁴⁴	Zao Min	t u t ⁷/³
95	WhiteHmong-383_lazy-1			LAZY	lazy		WhiteHmong	White Hmong	hmon1333	t u ˥/⁵⁵ + ⁿk e ŋ ˧˩/³¹	1564		747	˥ ˧˩	˥/⁵⁵ ˧˩/³¹	White Hmong	ⁿk ɛ ŋ ⁴
3584	EasternLuobuohe-628_lazy-1	Hmongic		LAZY	lazy		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿg a ŋ ⁵⁵	1564		747	上	⁵⁵	Luopohe	ⁿk a ŋ ᴮ/²
3585	WesternLuobuohe-628_lazy-1	Hmongic		LAZY	lazy		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿg ɑ ŋ ⁵⁵	1564		747	去	⁵⁵	Luopohe	ⁿk a ŋ ᴮ/²
3586	SouthernGuizhouChuanqiandian-628_lazy-1	Hmongic		LAZY	lazy		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿtɕ e n ¹¹	1564		747	?	¹¹	Southern Chuanqiandian	ⁿtɕ ei n ⁴
3587	WesternXiangxi-628_lazy-1	Hmongic		LAZY	lazy		WesternXiangxi	Xiangxi, West	west2430	ȵ e ²²	1564		747	?	²²	Western Xiangxi	ɲ e ⁴
3588	NorthernQiandong-628_lazy-1	Hmongic		LAZY	lazy		NorthernQiandong	Qiandong, North	nort2747	ŋ i ¹¹	1564		747	阳上	¹¹	Northern Qiandong	ŋ i ⁴
3589	WesternBaheng-628_lazy-1	Hmongic		LAZY	lazy		WesternBaheng	Baheng, West	pahn1237	ŋ e ¹¹	1564		747	阳上	¹¹	Baheng	ŋ ɛ ⁴
3590	EasternBaheng-628_lazy-1	Hmongic		LAZY	lazy		EasternBaheng	Baheng, East	pahn1237	ɬ ai ³¹	1564		747	阳去.阳入	³¹	Baheng	ŋ ɛ ⁴
3591	Jiongnai-628_lazy-1	Hmongic		LAZY	lazy		Jiongnai	Jiongnai	jion1236	l əu ¹¹	1564		0	阳去	¹¹	Jiongnai	
3592	Mien-628_lazy-1	Mienic		LAZY	lazy		Mien	Mien	iumi1238	l ui ²¹	1564		404	阳去	²¹	Mien	l w ei ⁶/¹³
3593	KimMun-628_lazy-1	Mienic		LAZY	lazy		KimMun	Kim Mun	kimm1245	l ui ⁴²	1564		404	去声.浊.入声.浊	⁴²	Kim Mun	l ei ⁶/¹³
3594	BiaoMin-628_lazy-1	Mienic		LAZY	lazy		BiaoMin	Biao Min	biao1254	l ui ⁴²	1564		404	阳上.阳去	⁴²	Biao Min	l w əi ⁶/¹³
3595	ZaoMin-628_lazy-1	Mienic		LAZY	lazy		ZaoMin	Zao Min	dzao1238	l a n ⁴⁴	1564		0	阴平.阳上.阴入	⁴⁴	Zao Min	
188	WhiteHmong-766_tolead-1			LEAD (GUIDE)	to lead		WhiteHmong	White Hmong	hmon1333	tɕ o ˥˧/⁵³	43		563	˥˧	˥˧/⁵³	White Hmong	c a ¹
4411	EasternLuobuohe-779_lead-1	Hmongic		LEAD (GUIDE)	lead		EasternLuobuohe	Luobuohe, Eastern	luop1235	tɕ u ŋ ³¹	43		563	平	³¹	Luopohe	tɕ o ŋ ᴬ/¹
4412	WesternLuobuohe-779_lead-1	Hmongic		LEAD (GUIDE)	lead		WesternLuobuohe	Luobuohe, Western	luop1235	tɕ o ŋ ³¹	43		563	平.上	³¹	Luopohe	tɕ o ŋ ᴬ/¹
4413	SouthernGuizhouChuanqiandian-779_lead-1	Hmongic		LEAD (GUIDE)	lead		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ a ŋ ³²	43		563	?	³²	Southern Chuanqiandian	tɕ a ŋ ¹ᵃ/¹
4414	WesternXiangxi-779_lead-1	Hmongic		LEAD (GUIDE)	lead		WesternXiangxi	Xiangxi, West	west2430	tɕ o ŋ ³⁵	43		563	阴平	³⁵	Western Xiangxi	tɕ o ŋ ¹
4415	NorthernQiandong-779_lead-1	Hmongic		LEAD (GUIDE)	lead		NorthernQiandong	Qiandong, North	nort2747	tʰ j ə ⁴⁴	43		0	阴去	⁴⁴	Northern Qiandong	
4416	WesternBaheng-779_lead-1	Hmongic		LEAD (GUIDE)	lead		WesternBaheng	Baheng, West	pahn1237	w ai ³³	43		0	阳平	³³	Baheng	
4417	EasternBaheng-779_lead-1	Hmongic		LEAD (GUIDE)	lead		EasternBaheng	Baheng, East	pahn1237	tɕʰ ei ³¹³	43		0	阴上	³¹³	Baheng	
4418	Jiongnai-779_lead-1	Hmongic		LEAD (GUIDE)	lead		Jiongnai	Jiongnai	jion1236	p ei ⁴⁴	43		0	阴平	⁴⁴	Jiongnai	
4419	Mien-779_lead-1	Mienic		LEAD (GUIDE)	lead		Mien	Mien	iumi1238	tɕʰ ɛ n ³³	43		0	阴平	³³	Mien	
4420	KimMun-779_lead-1	Mienic		LEAD (GUIDE)	lead		KimMun	Kim Mun	kimm1245	kʰ j e n ¹¹	43		784	平声.气.入声.气	¹¹	Kim Mun	k iː n ¹’/¹
4421	BiaoMin-779_lead-1	Mienic		LEAD (GUIDE)	lead		BiaoMin	Biao Min	biao1254	kʰ ə n ³³	43		784	阴平	³³	Biao Min	kʰ ə n ¹
147	WhiteHmong-606_theleaf-1			LEAF	the leaf		WhiteHmong	White Hmong	hmon1333	ⁿp l o ŋ ˥˧/⁵³	628		161	˥˧	˥˧/⁵³	White Hmong	ⁿp l ɔ ŋ ²
1627	EasternLuobuohe-205_leaf-1	Hmongic		LEAF	leaf		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ⁿb l u ŋ ³¹	628		161	? 平	⁰/² ³¹	Luopohe	ⁿp l o ŋ ᴬ/¹
1628	WesternLuobuohe-205_leaf-1	Hmongic		LEAF	leaf		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿb l o ŋ ³¹	628		161	? 平.上	⁰/² ³¹	Luopohe	ⁿp l o ŋ ᴬ/¹
1629	SouthernGuizhouChuanqiandian-205_leaf-1	Hmongic		LEAF	leaf		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp l a ŋ ⁵³	628		161	?	⁵³	Southern Chuanqiandian	ⁿp l a ŋ ²
1630	WesternXiangxi-205_leaf-1	Hmongic		LEAF	leaf		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + n u ³¹	628		161	阴平 阳平	³⁵ ³¹	Western Xiangxi	n u ²
1631	NorthernQiandong-205_leaf-1	Hmongic		LEAF	leaf		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + n ə ⁵⁵	628		161	阴平 ?	³³ ⁵⁵	Northern Qiandong	n ə ²
1632	WesternBaheng-205_leaf-1	Hmongic		LEAF	leaf		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + nʲ a ŋ ³³	628		161	? 阳平	⁰/³ ³³	Baheng	m j ɔ̃ ²
1633	EasternBaheng-205_leaf-1	Hmongic		LEAF	leaf		EasternBaheng	Baheng, East	pahn1237	n u ŋ ³³	628		161	阳平	³³	Baheng	m j ɔ̃ ²
1634	Jiongnai-205_leaf-1	Hmongic		LEAF	leaf		Jiongnai	Jiongnai	jion1236	ⁿp l ɒ ŋ ³³	628		161	阳平	³³	Jiongnai	ⁿp l ɔ ŋ ²
1635	Mien-205_leaf-1	Mienic		LEAF	leaf		Mien	Mien	iumi1238	n oː m ³¹	628		311	阳平	³¹	Mien	n ɔ m ²
1636	KimMun-205_leaf-1	Mienic		LEAF	leaf		KimMun	Kim Mun	kimm1245	n oː m ³³	628		311	平声.浊	³³	Kim Mun	n ɔː m ²
1637	BiaoMin-205_leaf-1	Mienic		LEAF	leaf		BiaoMin	Biao Min	biao1254	n a n ³¹	628		311	阳平	³¹	Biao Min	n a n ²
1638	ZaoMin-205_leaf-1	Mienic		LEAF	leaf		ZaoMin	Zao Min	dzao1238	n u m ⁵³	628		311	阳平	⁵³	Zao Min	n u m ²
173	WhiteHmong-719_toraiseorlift-1			LIFT	to raise or lift		WhiteHmong	White Hmong	hmon1333	tʃ a ˧/³³	501		0	˧	˧/³³	White Hmong	
4589	EasternLuobuohe-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		EasternLuobuohe	Luobuohe, Eastern	luop1235	q e n ²⁴	501		0	去	²⁴	Luopohe	
4590	WesternLuobuohe-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		WesternLuobuohe	Luobuohe, Western	luop1235	q e n ³⁵	501		0	入	³⁵	Luopohe	
4591	SouthernGuizhouChuanqiandian-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s ə ⁴⁴	501		0	?	⁴⁴	Southern Chuanqiandian	
4592	WesternXiangxi-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		WesternXiangxi	Xiangxi, West	west2430	ʈʰ o ⁵³	501		0	?	⁵³	Western Xiangxi	
4593	NorthernQiandong-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		NorthernQiandong	Qiandong, North	nort2747	ɕ u ⁵³	501		0	阳平	⁵³	Northern Qiandong	
4594	WesternBaheng-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		WesternBaheng	Baheng, West	pahn1237	tɕ e ¹¹	501		690	阳上	¹¹	Baheng	tɕ õ ¹
4595	EasternBaheng-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		EasternBaheng	Baheng, East	pahn1237	tɕʰ a ³⁵	501		690	阴平	³⁵	Baheng	tɕ õ ¹
4596	Jiongnai-815_liftwithhand-1	Hmongic		LIFT	lift (with hand)		Jiongnai	Jiongnai	jion1236	kʰ a ⁵⁵	501		0	阴入	⁵⁵	Jiongnai	
4597	Jiongnai-815_liftwithhand-2	Hmongic		LIFT	lift (with hand)		Jiongnai	Jiongnai	jion1236	n o ⁴⁴	501		0	阴平	⁴⁴	Jiongnai	
4598	Mien-815_liftwithhand-1	Mienic		LIFT	lift (with hand)		Mien	Mien	iumi1238	n̥ e ŋ ²⁴	501		690	阴去	²⁴	Mien	tɕ ɛ ŋ ¹
4599	KimMun-815_liftwithhand-1	Mienic		LIFT	lift (with hand)		KimMun	Kim Mun	kimm1245	n e ŋ ⁵⁵	501		690	去声.清.入声.清.短	⁵⁵	Kim Mun	ȶ eː ŋ ⁵
4600	BiaoMin-815_liftwithhand-1	Mienic		LIFT	lift (with hand)		BiaoMin	Biao Min	biao1254	d j au ³¹	501		690	阳平	³¹	Biao Min	k j ɛ ¹
4601	ZaoMin-815_liftwithhand-1	Mienic		LIFT	lift (with hand)		ZaoMin	Zao Min	dzao1238	l oi ⁴⁴	501		690	阴平.阳上.阴入	⁴⁴	Zao Min	k a ŋ ¹
262	WhiteHmong-1043_light1-1			LIGHT (WEIGHT)	light(1)		WhiteHmong	White Hmong	hmon1333	ʂ i ˥/⁵⁵	1052		355	˥	˥/⁵⁵	White Hmong	ʂ i ¹
3186	EasternLuobuohe-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		EasternLuobuohe	Luobuohe, Eastern	luop1235	s e ³¹	1052		355	平	³¹	Luopohe	s e ᴬ/¹
3187	WesternLuobuohe-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		WesternLuobuohe	Luobuohe, Western	luop1235	s e ³¹	1052		355	平.上	³¹	Luopohe	s e ᴬ/¹
3188	SouthernGuizhouChuanqiandian-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s ei ²²	1052		355	阳去	²²	Southern Chuanqiandian	s ei ¹ᵇ/¹
3189	WesternXiangxi-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		WesternXiangxi	Xiangxi, West	west2430	ɕ a ³⁵	1052		355	阴平	³⁵	Western Xiangxi	ɕ a ¹
3190	NorthernQiandong-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		NorthernQiandong	Qiandong, North	nort2747	fʰ a ³³	1052		355	阴平	³³	Northern Qiandong	fʰ a ¹
3191	WesternBaheng-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		WesternBaheng	Baheng, West	pahn1237	f ai ³⁵	1052		355	阴平	³⁵	Baheng	f ɤ ¹
3192	EasternBaheng-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		EasternBaheng	Baheng, East	pahn1237	f ei ³⁵	1052		355	阴平	³⁵	Baheng	f ɤ ¹
3193	Jiongnai-562_lightweight-1	Hmongic		LIGHT (WEIGHT)	light (weight)		Jiongnai	Jiongnai	jion1236	ʍ ai ⁴⁴	1052		355	阴平	⁴⁴	Jiongnai	v̥ u/w ai ¹’/¹
3194	Mien-562_lightweight-1	Mienic		LIGHT (WEIGHT)	light (weight)		Mien	Mien	iumi1238	ɕ e ŋ ³³	1052		355	阴平	³³	Mien	ɕ eu ¹
3195	KimMun-562_lightweight-1	Mienic		LIGHT (WEIGHT)	light (weight)		KimMun	Kim Mun	kimm1245	s ɔ ¹¹	1052		355	平声.气.入声.气	¹¹	Kim Mun	s ɔu ¹’/¹
3196	BiaoMin-562_lightweight-1	Mienic		LIGHT (WEIGHT)	light (weight)		BiaoMin	Biao Min	biao1254	ɕ a ³³	1052		355	阴平	³³	Biao Min	h j au ¹
3197	ZaoMin-562_lightweight-1	Mienic		LIGHT (WEIGHT)	light (weight)		ZaoMin	Zao Min	dzao1238	b eu ⁴⁴	1052		0	阴平.阳上.阴入	⁴⁴	Zao Min	
