ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	CHARACTERS	COGIDS	MORPHEMES	STRICTID	LOOSEID	COMMONID	SALIENTID
1711	Nanjing	star	ɕin³¹ ɕin⁰	ɕin³¹ ɕin⁰	ɕ i n ³¹ + ɕ i n ⁰		星 星	356 318	star/星 star:RED	403	468	905	346
1712	Jixi	star	ɕiɑ̃⁵⁵ ɕiɑ⁵⁵	ɕiɑ̃⁵⁵ ɕiɑ⁵⁵	ɕ j ɑ̃ ⁵⁵ + ɕ j ɑ ⁵⁵		星 星	356 318	star/星 star:RED	403	468	905	346
1713	Suzhou	star	sin⁴⁴	sin⁴⁴	s i n ⁴⁴		星	356	star/星	404	468	905	347
1714	Wenzhou	star	seŋ⁴⁴	seŋ⁴⁴	s e ŋ ⁴⁴		星	356	star/星	404	468	905	347
1715	Changsha	star	ɕin³³ ɕin⁰	ɕin³³ ɕin⁰	ɕ i n ³³ + ɕ i n ⁰	!b	星 星	964 965	star/星 star:RED	405	469	908	348
1716	Loudi	star	siɔ̃⁴⁴ tsɿ⁰	siɔ̃⁴⁴ tsɿ⁰	s j ɔ̃ ⁴⁴ + ts ɿ ⁰		星 子	356 19	star/星 -child:SUF/子	406	468	905	349
1717	Nanchang	star	ɕiaŋ⁴² tsɿ⁰	ɕiaŋ⁴² tsɿ⁰	ɕ j a ŋ ⁴² + ts ɿ ⁰		星 子	356 19	star/星 -child:SUF/子	406	468	905	349
1718	Meixian	star	sen³³⁻³⁵ ne⁰	sen³³⁻³⁵ ne⁰	s e n ³³ + n e ⁰		星 ?	356 259	star/星 _star/ne	407	468	905	347
1719	Guilin	star	sei⁴² tse²³⁻³³	sei⁴² tse²³⁻³³	s ei ⁴² + ts e ²³		星 子	356 19	star/星 -child:SUF/子	406	468	905	349
1720	Guangzhou	star	sɛŋ⁵⁵ sɛŋ⁵⁵	sɛŋ⁵⁵ sɛŋ⁵⁵	s ɛ ŋ ⁵⁵ + s ɛ ŋ ⁵⁵	!b	星 星	966 967	star/星 star:RED	408	470	910	350
1721	Fuzhou	star	siŋ⁵⁵	siŋ⁵⁵	s i ŋ ⁵⁵		星	356	star/星	404	468	905	347
1722	Xiamen	star	tsʰiæ⁵⁵	tsʰiæ⁵⁵	tsʰ j æ ⁵⁵		星	356	star/星	404	468	905	347
3292	Beijing	stick	kuən⁵¹	kuən⁵¹	k w ə n ⁵¹		棍	634	stick/棍	763	471	913	629
3293	Haerbin	stick	kuən⁵³ tsɿ⁰	kuən⁵³ tsɿ⁰	k w ə n ⁵³ + ts ɿ ⁰		棍 子	634 19	stick/棍 _-child:SUF/子	764	471	913	629
3294	Jinan	stick	kuẽ²¹⁻⁴⁴ tsɿ⁰	kuẽ²¹⁻⁴⁴ tsɿ⁰	k w ẽ ²¹ + ts ɿ ⁰		棍 子	634 19	stick/棍 _-child:SUF/子	764	471	913	629
3295	Rongcheng	stick	kuər³³⁴	kuər³³⁴	k w ə ³³⁴		棍	634	stick/棍	763	471	913	629
3296	Taiyuan	stick	kuŋ⁴⁵	kuŋ⁴⁵	k u ŋ ⁴⁵		棍	634	stick/棍	763	471	913	629
3297	Taiyuan	stick	kuŋ⁴⁵ tsəʔ⁰	kuŋ⁴⁵ tsəʔ⁰	k u ŋ ⁴⁵ + ts ə ʔ ⁰		棍 子	634 19	stick/棍 _-child:SUF/子	764	471	913	629
3298	XiAn	stick	kuən⁴⁴	kuən⁴⁴	k w ə n ⁴⁴		棍	634	stick/棍	763	471	913	629
3299	Chengdu	stick	kuəm²¹³ kuər⁵⁵	kuəm²¹³ kuər⁵⁵	k w ə m ²¹³ + k w ə ⁵⁵		棍 棍	634 799	_stick/棍 stick/棍	765	471	913	630
3300	Nanjing	stick	kuən⁴⁴ tsɿ⁰	kuən⁴⁴ tsɿ⁰	k w ə n ⁴⁴ + ts ɿ ⁰		棍 子	634 19	stick/棍 _-child:SUF/子	764	471	913	629
3301	Jixi	stick	kuɑ̃³⁵ tsɿ⁵³	kuɑ̃³⁵ tsɿ⁵³	k w ɑ̃ ³⁵ + ts ɿ ⁵³		棍 子	634 19	stick/棍 _-child:SUF/子	764	471	913	629
3302	Suzhou	stick	bɑ̃²³¹	bɑ̃²³¹	b ɑ̃ ²³¹		棒	635	stick/棒	766	472	915	631
3303	Suzhou	stick	kuən⁴¹²⁻⁵² tsɿ⁵²⁻²³	kuən⁴¹²⁻⁵² tsɿ⁵²⁻²³	k w ə n ⁴¹² + ts ɿ ⁵²	!b	棍 子	1034 1035	stick/棍 _-child:SUF/子	767	474	922	632
3304	Wenzhou	stick	buɔ²⁴⁻⁴² ŋ̍⁰	buɔ²⁴⁻⁴² ŋ̍⁰	b w ɔ ²⁴ + ŋ̍ ⁰		棒 儿	635 427	stick/棒 _:SUF/儿	768	472	915	631
3305	Changsha	stick	kuən⁵⁵ tsɿ⁰	kuən⁵⁵ tsɿ⁰	k w ə n ⁵⁵ + ts ɿ ⁰		棍 子	634 19	stick/棍 _-child:SUF/子	764	471	913	629
3306	Loudi	stick	kun³⁵	kun³⁵	k u n ³⁵		棍	634	stick/棍	763	471	913	629
3307	Nanchang	stick	kun⁴⁵	kun⁴⁵	k u n ⁴⁵		棍	634	stick/棍	763	471	913	629
3308	Meixian	stick	kun⁵³⁻⁵⁵ ne⁰	kun⁵³⁻⁵⁵ ne⁰	k u n ⁵³ + n e ⁰	!!!	棍 儿	634 0	stick/棍 _SUF/儿	769	471	913	629
3309	Guilin	stick	kuɤŋ⁴²⁻²⁴ tse²³⁻³³	kuɤŋ⁴²⁻²⁴ tse²³⁻³³	k w ɤ ŋ ⁴² + ts e ²³		棍 子	634 19	stick/棍 _-child:SUF/子	764	471	913	629
3310	Guangzhou	stick	kuɐn³³	kuɐn³³	k w ɐ n ³³		棍	634	stick/棍	763	471	913	629
3311	Fuzhou	stick	kuŋ²¹²⁻²¹ kouŋ²¹²	kuŋ²¹²⁻²¹ kouŋ²¹²	k u ŋ ²¹² + k ou ŋ ²¹²		棍 棍	634 173	stick/棍 stick:RED/棍	770	471	913	633
3312	Xiamen	stick	tsʰe⁵³⁻⁵⁵ ia⁵³	tsʰe⁵³⁻⁵⁵ ia⁵³	tsʰ e ⁵³ + j a ⁵³		捶 仔	566 797	stick _:SUF/仔	771	473	920	550
771	Beijing	stone	ʂʅ³⁵ tʰou⁰	ʂʅ³⁵ tʰou⁰	ʂ ʅ ³⁵ + tʰ ou ⁰		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
772	Haerbin	stone	ʂʅ²⁴ tʰou⁰	ʂʅ²⁴ tʰou⁰	ʂ ʅ ²⁴ + tʰ ou ⁰		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
773	Jinan	stone	ʂi⁵³⁻⁴⁵ tʰou⁰	ʂi⁵³⁻⁴⁵ tʰou⁰	ʂ i ⁵³ + tʰ ou ⁰		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
774	Rongcheng	stone	ʂɿ³⁵ tʰou⁰	ʂɿ³⁵ tʰou⁰	ʂ ɿ ³⁵ + tʰ ou ⁰		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
775	Taiyuan	stone	səʔ⁵⁴ tʰəu²¹	səʔ⁵⁴ tʰəu²¹	s ə ʔ ⁵⁴ + tʰ əu ²¹		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
776	XiAn	stone	ʂʅ²⁴ tʰou⁰	ʂʅ²⁴ tʰou⁰	ʂ ʅ ²⁴ + tʰ ou ⁰		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
777	Chengdu	stone	siɿ²¹⁻⁵⁵ tʰəu²¹⁻⁵⁵	siɿ²¹⁻⁵⁵ tʰəu²¹⁻⁵⁵	s j ɿ ²¹ + tʰ əu ²¹		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
778	Nanjing	stone	ʂʅʔ⁵ tʰəɯ¹³	ʂʅʔ⁵ tʰəɯ¹³	ʂ ʅ ʔ ⁵ + tʰ əɯ ¹³		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
779	Jixi	stone	ɕieʔ³²* tʰi⁴⁴	ɕieʔ³²* tʰi⁴⁴	ɕ j e ʔ ³² + tʰ i ⁴⁴		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
780	Suzhou	stone	zɑʔ²³* dʏ¹³⁻³¹	zɑʔ²³* dʏ¹³⁻³¹	z ɑ ʔ ²³ + d ʏ ¹³		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
781	Wenzhou	stone	zei²¹⁻² dɤu³⁴¹⁻²⁴ tsɿ²⁴²⁻⁵³ ŋ̍⁰	zei²¹⁻² dɤu³⁴¹⁻²⁴ tsɿ²⁴²⁻⁵³ ŋ̍⁰	z ei ²¹ + d ɤu ³⁴¹ + ts ɿ ²⁴² + ŋ̍ ⁰	! I add 儿, p90	石 頭 子 儿	180 319 19 828	stone/石 head:SUF/頭 _-child:SUF/子 _SUF/儿	191	475	924	163
782	Changsha	stone	sɿ²⁴ təu⁰	sɿ²⁴ təu⁰	s ɿ ²⁴ + t əu ⁰		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
783	Loudi	stone	ɕiɔ³⁵ diɤ¹³ kua⁰	ɕiɔ³⁵ diɤ¹³ kua⁰	ɕ j ɔ ³⁵ + d j ɤ ¹³ + k w a ⁰		石 頭 塊	180 319 687	stone/石 head:SUF/頭 _piece/塊	192	475	924	163
784	Nanchang	stone	saʔ² tʰɛu⁰	saʔ² tʰɛu⁰	s a ʔ ² + tʰ ɛu ⁰		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
785	Meixian	stone	sak⁵ tʰeu¹¹	sak⁵ tʰeu¹¹	s a k ⁵ + tʰ eu ¹¹		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
786	Guilin	stone	sei²² tai²²	sei²² tai²²	s ei ²² + t ai ²²		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
787	Guangzhou	stone	sɛk² tʰɐu²¹	sɛk² tʰɐu²¹	s ɛ k ² + tʰ ɐu ²¹		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
788	Fuzhou	stone	suoʔ⁵⁻³³ lau⁵³	suoʔ⁵⁻³³ lau⁵³	s w o ʔ ⁵ + l au ⁵³		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
789	Xiamen	stone	tsioʔ⁵⁻²¹* tʰau²⁴	tsioʔ⁵⁻²¹* tʰau²⁴	ts j o ʔ ⁵ + tʰ au ²⁴		石 頭	180 319	stone/石 head:SUF/頭	190	475	924	163
2360	Beijing	straight	tʂʅ³⁵	tʂʅ³⁵	ʈʂ ʅ ³⁵		直	512	straight/直	575	476	929	485
2361	Haerbin	straight	tʂʅ²⁴	tʂʅ²⁴	ʈʂ ʅ ²⁴		直	512	straight/直	575	476	929	485
2362	Jinan	straight	tʂʅ⁵³	tʂʅ⁵³	ʈʂ ʅ ⁵³		直	512	straight/直	575	476	929	485
2363	Rongcheng	straight	tʃi³⁵	tʃi³⁵	tʃ i ³⁵		直	512	straight/直	575	476	929	485
2364	Taiyuan	straight	tsɛʔ²	tsɛʔ²	ts ɛ ʔ ²		直	512	straight/直	575	476	929	485
2365	XiAn	straight	tʂʅ²⁴	tʂʅ²⁴	ʈʂ ʅ ²⁴		直	512	straight/直	575	476	929	485
2366	Chengdu	straight	tsɿ²¹	tsɿ²¹	ts ɿ ²¹		直	512	straight/直	575	476	929	485
2367	Nanjing	straight	tʂʅʔ⁵	tʂʅʔ⁵	ʈʂ ʅ ʔ ⁵		直	512	straight/直	575	476	929	485
2368	Jixi	straight	tɕʰieʔ³²*	tɕʰieʔ³²*	tɕʰ j e ʔ ³²		直	512	straight/直	575	476	929	485
2369	Suzhou	straight	zɛʔ²³*	zɛʔ²³*	z ɛ ʔ ²³		直	512	straight/直	575	476	929	485
2370	Wenzhou	straight	dzei²¹	dzei²¹	dz ei ²¹		直	512	straight/直	575	476	929	485
2371	Changsha	straight	tsɿ²⁴	tsɿ²⁴	ts ɿ ²⁴		直	512	straight/直	575	476	929	485
2372	Loudi	straight	tɕʰi³⁵	tɕʰi³⁵	tɕʰ i ³⁵		直	512	straight/直	575	476	929	485
2373	Nanchang	straight	tsʰɨt²¹*	tsʰɨt²¹*	tsʰ ɨ t ²¹		直	512	straight/直	575	476	929	485
2374	Meixian	straight	tsʰət⁵	tsʰət⁵	tsʰ ə t ⁵		直	512	straight/直	575	476	929	485
2375	Guilin	straight	tsɿ²²	tsɿ²²	ts ɿ ²²		直	512	straight/直	575	476	929	485
2376	Guangzhou	straight	tsek²	tsek²	ts e k ²		直	512	straight/直	575	476	929	485
2377	Fuzhou	straight	tiʔ⁵	tiʔ⁵	t i ʔ ⁵		直	512	straight/直	575	476	929	485
2378	Xiamen	straight	tit⁵	tit⁵	t i t ⁵		直	512	straight/直	575	476	929	485
965	Beijing	suck	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵		吸	198	suck/吸	217	477	930	184
966	Haerbin	suck	kuo²¹³	kuo²¹³	k w o ²¹³		裹	199	suck/裹	218	481	935	185
967	Jinan	suck	ʂuẽ⁵³	ʂuẽ⁵³	ʂ w ẽ ⁵³		吮	200	suck/吮	219	482	933	186
968	Rongcheng	suck	çy²¹⁴	çy²¹⁴	ç y ²¹⁴		吮	200	suck/吮	219	482	933	186
969	Taiyuan	suck	ɕiəʔ²	ɕiəʔ²	ɕ j ə ʔ ²		吸	198	suck/吸	217	477	930	184
970	XiAn	suck	ɕi²¹	ɕi²¹	ɕ i ²¹		吸	198	suck/吸	217	477	930	184
971	Chengdu	suck	tɕy²¹	tɕy²¹	tɕ y ²¹		㰵	201	suck/㰵	220	479	934	187
972	Nanjing	suck	soʔ⁵	soʔ⁵	s o ʔ ⁵		嗍	202	suck/嗍	221	480	931	188
973	Jixi	suck	soʔ³²*	soʔ³²*	s o ʔ ³²		嗍	202	suck/嗍	221	480	931	188
975	Suzhou	suck	soʔ⁴	soʔ⁴	s o ʔ ⁴		嗍	202	suck/嗍	221	480	931	188
977	Wenzhou	suck	ɕiai⁴¹	ɕiai⁴¹	ɕ j ai ⁴¹		吸	198	suck/吸	217	477	930	184
978	Changsha	suck	tɕin³³	tɕin³³	tɕ i n ³³		唚	204	suck/唚	222	478	932	189
979	Loudi	suck	tsin⁴⁴	tsin⁴⁴	ts i n ⁴⁴		唚	204	suck/唚	222	478	932	189
980	Nanchang	suck	tɕit⁵	tɕit⁵	tɕ i t ⁵		哜	205	suck/哜	223	483	936	190
981	Meixian	suck	kʰip¹	kʰip¹	kʰ i p ¹		吸	198	suck/吸	217	477	930	184
982	Guilin	suck	suo⁵⁵	suo⁵⁵	s w o ⁵⁵		嗍	202	suck/嗍	221	480	931	188
984	Guangzhou	suck	kʰɐp⁵	kʰɐp⁵	kʰ ɐ p ⁵		吸	198	suck/吸	217	477	930	184
985	Fuzhou	suck	soʔ²⁴*	soʔ²⁴*	s o ʔ ²⁴		嗍	202	suck/嗍	221	480	931	188
986	Xiamen	suck	suʔ⁵	suʔ⁵	s u ʔ ⁵		嗍	202	suck/嗍	221	480	931	188
1118	Beijing	sun	tʰai⁵¹⁻⁵³ iɑŋ³⁵	tʰai⁵¹⁻⁵³ iɑŋ³⁵	tʰ ai ⁵¹ + j ɑ ŋ ³⁵	monosyllabic word	太 陽	239 240	huge/太 sun/陽	263	484	937	225
1120	Haerbin	sun	tʰai⁵³ iaŋ⁰	tʰai⁵³ iaŋ⁰	tʰ ai ⁵³ + j a ŋ ⁰	monosyllabic word	太 陽	239 240	huge/太 sun/陽	263	484	937	225
1121	Jinan	sun	tʰə³¹ iɑŋ⁵³	tʰə³¹ iɑŋ⁵³	tʰ ə ³¹ + j ɑ ŋ ⁵³	monosyllabic word	太 陽	239 240	huge/太 sun/陽	263	484	937	225
1123	Taiyuan	sun	tʰai⁴⁵ ɪɒ̃⁰	tʰai⁴⁵ ɪɒ̃⁰	tʰ ai ⁴⁵ + j ɒ̃ ⁰	monosyllabic word	太 陽	239 240	huge/太 sun/陽	263	484	937	225
1124	XiAn	sun	tʰɛ⁴⁴ iɑŋ⁰	tʰɛ⁴⁴ iɑŋ⁰	tʰ ɛ ⁴⁴ + j ɑ ŋ ⁰	monosyllabic word	太 陽	239 240	huge/太 sun/陽	263	484	937	225
1127	Chengdu	sun	tʰai²¹³ iaŋ²¹	tʰai²¹³ iaŋ²¹	tʰ ai ²¹³ + j a ŋ ²¹	monosyllabic word	太 陽	239 240	huge/太 sun/陽	263	484	937	225
1128	Nanjing	sun	tʰɛ⁴⁴⁻⁴² iɑ̃⁰	tʰɛ⁴⁴⁻⁴² iɑ̃⁰	tʰ ɛ ⁴⁴ + j ɑ̃ ⁰	monosyllabic word	太 陽	239 240	huge/太 sun/陽	263	484	937	225
1129	Jixi	sun	tʰɔ³⁵⁻⁵³ iɔ⁴⁴	tʰɔ³⁵⁻⁵³ iɔ⁴⁴	tʰ ɔ ³⁵ + j ɔ ⁴⁴	!b monosyllabic word	太 陽	918 919	huge/太 sun/陽	264	488	945	226
1130	Suzhou	sun	tʰɑ⁴¹²⁻⁴⁴ ɦiã¹³⁻²¹	tʰɑ⁴¹²⁻⁴⁴ ɦiã¹³⁻²¹	tʰ ɑ ⁴¹² + ɦ j ã ¹³	!b monosyllabic word	太 陽	920 921	huge/太 sun/陽	265	491	951	227
1131	Wenzhou	sun	tʰa⁵¹⁻⁴² ji³⁴¹⁻²¹	tʰa⁵¹⁻⁴² ji³⁴¹⁻²¹	tʰ a ⁵¹ + j i ³⁴¹	!b monosyllabic word	太 陽	922 923	huge/太 sun/陽	266	492	953	228
1132	Changsha	sun	tʰai⁵⁵ ian¹³	tʰai⁵⁵ ian¹³	tʰ ai ⁵⁵ + j a n ¹³	!b monosyllabic word	太 陽	924 925	huge/太 sun/陽	267	485	941	229
1133	Loudi	sun	tʰa³⁵ iɔŋ¹³⁻³³	tʰa³⁵ iɔŋ¹³⁻³³	tʰ a ³⁵ + j ɔ ŋ ¹³	!b monosyllabic word	太 陽	926 927	huge/太 sun/陽	268	489	947	230
1134	Loudi	sun	ni³⁵ diɤ¹³⁻³³ kʰu⁴⁴⁻³³	ni³⁵ diɤ¹³⁻³³ kʰu⁴⁴⁻³³	n i ³⁵ + d j ɤ ¹³ + kʰ u ⁴⁴		日 頭 窠	241 319 243	sun/日 head:SUF/頭 _sun/窠	269	486	939	231
1135	Nanchang	sun	tʰai²¹³ iɔŋ⁴⁵	tʰai²¹³ iɔŋ⁴⁵	tʰ ai ²¹³ + j ɔ ŋ ⁴⁵	!b monosyllabic word	太 陽	928 929	huge/太 sun/陽	270	490	949	232
1136	Meixian	sun	ŋit¹ tʰeu¹¹	ŋit¹ tʰeu¹¹	ŋ i t ¹ + tʰ eu ¹¹		日 頭	241 319	sun/日 head:SUF/頭	271	486	939	231
1137	Guilin	sun	lie⁵⁵ tai²²	lie⁵⁵ tai²²	l j e ⁵⁵ + t ai ²²		日 頭	241 319	sun/日 head:SUF/頭	271	486	939	231
1138	Guangzhou	sun	tʰai³³ iœŋ²¹	tʰai³³ iœŋ²¹	tʰ ai ³³ + j œ ŋ ²¹	!b loan	太 陽	930 931	huge/太 sun/陽	272	487	943	233
1139	Fuzhou	sun	niʔ⁵ tʰau⁵³	niʔ⁵ tʰau⁵³	n i ʔ ⁵ + tʰ au ⁵³		日 頭	241 319	sun/日 head:SUF/頭	271	486	939	231
1140	Xiamen	sun	lit⁵	lit⁵	l i t ⁵		日	241	sun/日	273	486	939	234
2379	Beijing	swell	tsuŋ²¹³	tsuŋ²¹³	ts u ŋ ²¹³		肿	513	swell/肿	576	493	956	486
2380	Haerbin	swell	tsuŋ²¹³	tsuŋ²¹³	ts u ŋ ²¹³		肿	513	swell/肿	576	493	956	486
2381	Jinan	swell	tʂuŋ⁴⁵	tʂuŋ⁴⁵	ʈʂ u ŋ ⁴⁵		肿	513	swell/肿	576	493	956	486
2382	Rongcheng	swell	tʂoŋ²¹⁴	tʂoŋ²¹⁴	ʈʂ o ŋ ²¹⁴		肿	513	swell/肿	576	493	956	486
2383	Taiyuan	swell	tsuŋ⁵³	tsuŋ⁵³	ts u ŋ ⁵³		肿	513	swell/肿	576	493	956	486
2384	XiAn	swell	pfəŋ⁵³	pfəŋ⁵³	pf ə ŋ ⁵³		肿	513	swell/肿	576	493	956	486
2385	Chengdu	swell	tsoŋ⁵³	tsoŋ⁵³	ts o ŋ ⁵³		肿	513	swell/肿	576	493	956	486
2386	Nanjing	swell	tsoŋ¹¹	tsoŋ¹¹	ts o ŋ ¹¹		肿	513	swell/肿	576	493	956	486
2387	Jixi	swell	tsɑ̃²¹³	tsɑ̃²¹³	ts ɑ̃ ²¹³		肿	513	swell/肿	576	493	956	486
2388	Suzhou	swell	hɛ⁴⁴	hɛ⁴⁴	h ɛ ⁴⁴		⽧臺	514	swell/he	577	494	958	487
2389	Wenzhou	swell	tɕyo²⁴²	tɕyo²⁴²	tɕ ɥ o ²⁴²		肿	513	swell/肿	576	493	956	486
2391	Changsha	swell	tsən⁴¹	tsən⁴¹	ts ə n ⁴¹		肿	513	swell/肿	576	493	956	486
2392	Loudi	swell	tɤn⁴²	tɤn⁴²	t ɤ n ⁴²		肿	513	swell/肿	576	493	956	486
2393	Nanchang	swell	tsuŋ²¹³	tsuŋ²¹³	ts u ŋ ²¹³		肿	513	swell/肿	576	493	956	486
2394	Meixian	swell	kua³³⁻³⁵ tsuŋ³¹	kua³³⁻³⁵ tsuŋ³¹	k w a ³³ + ts u ŋ ³¹		瓜 肿	770 513	_gourd/瓜 swell/肿	578	493	956	486
2395	Guilin	swell	tsuɤŋ²³	tsuɤŋ²³	ts w ɤ ŋ ²³		肿	513	swell/肿	576	493	956	486
2396	Guangzhou	swell	tsoŋ³⁵	tsoŋ³⁵	ts o ŋ ³⁵		肿	513	swell/肿	576	493	956	486
2397	Fuzhou	swell	tsɤn³²	tsɤn³²	ts ɤ n ³²		肿	513	swell/肿	576	493	956	486
2398	Xiamen	swell	tsiŋ⁵³	tsiŋ⁵³	ts i ŋ ⁵³		肿	513	swell/肿	576	493	956	486
1945	Beijing	swim	iou³⁵ ʂuei²¹³	iou³⁵ ʂuei²¹³	j ou ³⁵ + ʂ w ei ²¹³		游 水	387 194	wander/游 _water/水	442	495	959	374
1946	Haerbin	swim	iou²⁴ yŋ²¹³	iou²⁴ yŋ²¹³	j ou ²⁴ + y ŋ ²¹³		游 泳	387 388	wander/游 _swim/泳	443	495	959	374
1947	Jinan	swim	iou⁵³ yŋ⁴⁵	iou⁵³ yŋ⁴⁵	j ou ⁵³ + y ŋ ⁴⁵		游 泳	387 388	wander/游 _swim/泳	443	495	959	374
1948	Rongcheng	swim	si²¹⁴⁻³⁵ tsau²¹⁴	si²¹⁴⁻³⁵ tsau²¹⁴	s i ²¹⁴ + ts au ²¹⁴		洗 澡	346 389	wash/洗 _wash/澡	444	496	963	338
1949	Taiyuan	swim	iəu²¹ yŋ⁵³	iəu²¹ yŋ⁵³	j əu ²¹ + y ŋ ⁵³		游 泳	387 388	wander/游 _swim/泳	443	495	959	374
1950	XiAn	swim	iou²⁴ fei⁵³	iou²⁴ fei⁵³	j ou ²⁴ + f ei ⁵³		游 水	387 194	wander/游 _water/水	442	495	959	374
1953	Chengdu	swim	iəu²¹⁻⁵⁵ yn²¹³	iəu²¹⁻⁵⁵ yn²¹³	j əu ²¹ + y n ²¹³		游 泳	387 388	wander/游 _swim/泳	443	495	959	374
1955	Nanjing	swim	iəɯ¹³ ioŋ¹¹	iəɯ¹³ ioŋ¹¹	j əɯ ¹³ + j o ŋ ¹¹		游 泳	387 388	wander/游 _swim/泳	443	495	959	374
1956	Jixi	swim	vo⁵⁵⁻⁴⁵ ɕy²¹³	vo⁵⁵⁻⁴⁵ ɕy²¹³	v o ⁵⁵ + ɕ y ²¹³		囗 水	761 194	swim/? _water/水	445	495	960	375
1957	Suzhou	swim	hoʔ⁴ lã²³⁻²² ɦioʔ²³*⁻⁴	hoʔ⁴ lã²³⁻²² ɦioʔ²³*⁻⁴	h o ʔ ⁴ + l ã ²³ + ɦ j o ʔ ²³		淴 冷 浴	390 391 392	swim/淴 _cold/冷 _bath/浴	446	497	968	376
1958	Wenzhou	swim	jieu³⁴¹⁻²⁴ vu³⁴¹⁻⁴² ŋ̍⁰	jieu³⁴¹⁻²⁴ vu³⁴¹⁻⁴² ŋ̍⁰	j eu ³⁴¹ + v u ³⁴¹ + ŋ̍ ⁰		泅 河 儿	393 394 805	swim/泅 _river/河 _SUF/儿	447	495	962	377
1959	Changsha	swim	iəu¹³ ɕyei⁴¹	iəu¹³ ɕyei⁴¹	j əu ¹³ + ɕ ɥ ei ⁴¹		游 水	387 194	wander/游 _water/水	442	495	959	374
1961	Loudi	swim	io¹³⁻³³ ɕy⁴²	io¹³⁻³³ ɕy⁴²	j o ¹³ + ɕ y ⁴²		游 水	387 194	wander/游 _water/水	442	495	959	374
1962	Loudi	swim	io¹³⁻³³ un¹¹	io¹³⁻³³ un¹¹	j o ¹³ + u n ¹¹	!b	游 泳	968 969	wander/游 _swim/泳	448	498	973	378
1963	Nanchang	swim	iu⁴⁵ sui²¹³	iu⁴⁵ sui²¹³	j u ⁴⁵ + s w i ²¹³		游 水	387 194	wander/游 _water/水	442	495	959	374
1964	Nanchang	swim	iu⁴⁵ iuŋ²¹³	iu⁴⁵ iuŋ²¹³	j u ⁴⁵ + j u ŋ ²¹³		游 泳	387 388	wander/游 _swim/泳	443	495	959	374
1965	Meixian	swim	se³¹ sən³³⁻³⁵ ne⁰	se³¹ sən³³⁻³⁵ ne⁰	s e ³¹ + s ə n ³³ + n e ⁰	! I add 儿	洗 身 儿	346 75 804	wash/洗 _body/身 _:SUF/儿	449	496	963	338
1966	Guilin	swim	iou²² suei²³	iou²² suei²³	j ou ²² + s w ei ²³		游 水	387 194	wander/游 _water/水	442	495	959	374
1967	Guangzhou	swim	iɐu²¹ søy³⁵	iɐu²¹ søy³⁵	j ɐu ²¹ + s øy ³⁵		游 水	387 194	wander/游 _water/水	442	495	959	374
1968	Fuzhou	swim	sieu⁵³⁻³³ tsuoi³²	sieu⁵³⁻³³ tsuoi³²	s j eu ⁵³ + ts w oi ³²		泅 水	393 194	swim/泅 _water/水	450	495	960	377
1969	Xiamen	swim	siu²⁴⁻²² tsui⁵³	siu²⁴⁻²² tsui⁵³	s j u ²⁴ + ts w i ⁵³		泅 水	393 194	swim/泅 _water/水	450	495	960	377
1420	Beijing	tail	uei²¹³	uei²¹³	w ei ²¹³		尾	308	tail/尾	341	499	975	293
1421	Haerbin	tail	uei²¹³⁻²¹ pa⁰	uei²¹³⁻²¹ pa⁰	w ei ²¹³ + p a ⁰		尾 巴	308 309	tail/尾 _-:suffix/巴	342	499	975	293
1422	Jinan	tail	i⁴⁵⁻²¹³ pa⁰	i⁴⁵⁻²¹³ pa⁰	i ⁴⁵ + p a ⁰		尾 巴	308 309	tail/尾 _-:suffix/巴	342	499	975	293
1423	Rongcheng	tail	uei²¹⁴⁻²¹ pa³³⁴	uei²¹⁴⁻²¹ pa³³⁴	w ei ²¹⁴ + p a ³³⁴		尾 巴	308 309	tail/尾 _-:suffix/巴	342	499	975	293
1424	Taiyuan	tail	vei⁵³ pa⁰	vei⁵³ pa⁰	v ei ⁵³ + p a ⁰		尾 巴	308 309	tail/尾 _-:suffix/巴	342	499	975	293
1425	XiAn	tail	i⁵³ pɑ⁰	i⁵³ pɑ⁰	i ⁵³ + p ɑ ⁰		尾 巴	308 309	tail/尾 _-:suffix/巴	342	499	975	293
